회사,데이터구분,기준일,연도,분기,기간표준,구분1,구분2,항목,수치,단위,fact_text,keyword_text
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,기타,매출액,매출액,166269.0,백만원,"KCC 2024년 1분기 기타 매출액 매출액은 166,269백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 기타 | 기타사업부 | 매출액 | 매출 | sales | revenue | 백만원
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,기타,영업이익,영업이익,-987.0,백만원,KCC 2024년 1분기 기타 영업이익 영업이익은 -987백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 기타 | 기타사업부 | 영업이익 | operating profit | operating income | 영업이익률 | operating margin | 백만원
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,기타,영업이익,영업이익률(%),-1.0,%,KCC 2024년 1분기 기타 영업이익 영업이익률(%)은 -1%입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 기타 | 기타사업부 | 영업이익 | 영업이익률(%) | operating profit | operating income | 영업이익률 | operating margin | %
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,도료,매출액,매출액,419051.0,백만원,"KCC 2024년 1분기 도료 매출액 매출액은 419,051백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 도료 | 도료사업부 | 매출액 | 매출 | sales | revenue | 백만원
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,도료,영업이익,QoQ(%),17.0,%,KCC 2024년 1분기 도료 영업이익 QoQ(%)은 17%입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 도료 | 도료사업부 | 영업이익 | QoQ(%) | %
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,도료,영업이익,YoY(%),161.0,%,KCC 2024년 1분기 도료 영업이익 YoY(%)은 161%입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 도료 | 도료사업부 | 영업이익 | YoY(%) | %
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,도료,영업이익,영업이익,54620.0,백만원,"KCC 2024년 1분기 도료 영업이익 영업이익은 54,620백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 도료 | 도료사업부 | 영업이익 | operating profit | operating income | 영업이익률 | operating margin | 백만원
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,도료,영업이익,영업이익률(%),13.0,%,KCC 2024년 1분기 도료 영업이익 영업이익률(%)은 13%입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 도료 | 도료사업부 | 영업이익 | 영업이익률(%) | operating profit | operating income | 영업이익률 | operating margin | %
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,실리콘,매출액,매출액,738521.0,백만원,"KCC 2024년 1분기 실리콘 매출액 매출액은 738,521백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 실리콘 | 실리콘사업부 | 매출액 | 매출 | sales | revenue | 백만원
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,실리콘,영업이익,YoY(%),-79.0,%,KCC 2024년 1분기 실리콘 영업이익 YoY(%)은 -79%입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 실리콘 | 실리콘사업부 | 영업이익 | YoY(%) | %
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,실리콘,영업이익,영업이익,2741.0,백만원,"KCC 2024년 1분기 실리콘 영업이익 영업이익은 2,741백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 실리콘 | 실리콘사업부 | 영업이익 | operating profit | operating income | 영업이익률 | operating margin | 백만원
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,실리콘,영업이익,영업이익률(%),0.0,%,KCC 2024년 1분기 실리콘 영업이익 영업이익률(%)은 0%입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 실리콘 | 실리콘사업부 | 영업이익 | 영업이익률(%) | operating profit | operating income | 영업이익률 | operating margin | %
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,연결조정,영업이익,영업이익,6090.0,백만원,"KCC 2024년 1분기 연결조정 영업이익 영업이익은 6,090백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 연결조정 | 영업이익 | operating profit | operating income | 영업이익률 | operating margin | 백만원
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),당기순이익,QoQ(%),1459.0,%,"KCC 2024년 1분기 전사(공통) 당기순이익 QoQ(%)은 1,459%입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | QoQ(%) | %
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),당기순이익,당기순이익,-44479.0,백만원,"KCC 2024년 1분기 전사(공통) 당기순이익 당기순이익은 -44,479백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | 순이익 | net income | net profit | 백만원
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),당기순이익,당기순이익,458237.0,백만원,"KCC 2024년 1분기 전사(공통) 당기순이익 당기순이익은 458,237백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | 순이익 | net income | net profit | 백만원
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),당기순이익,당기순이익,575562.0,백만원,"KCC 2024년 1분기 전사(공통) 당기순이익 당기순이익은 575,562백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | 순이익 | net income | net profit | 백만원
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),당기순이익,당기순익률(%),29.0,%,KCC 2024년 1분기 전사(공통) 당기순이익 당기순익률(%)은 29%입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | 당기순익률(%) | %
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),당기순이익,지배순이익,445760.0,백만원,"KCC 2024년 1분기 전사(공통) 당기순이익 지배순이익은 445,760백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | 지배순이익 | 백만원
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),매출액,QoQ(%),0.0,%,KCC 2024년 1분기 전사(공통) 매출액 QoQ(%)은 0%입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 매출액 | QoQ(%) | %
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),매출액,YoY(%),2.0,%,KCC 2024년 1분기 전사(공통) 매출액 YoY(%)은 2%입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 매출액 | YoY(%) | %
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),매출액,매출액,1588372.0,백만원,"KCC 2024년 1분기 전사(공통) 매출액 매출액은 1,588,372백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 매출액 | 매출 | sales | revenue | 백만원
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),영업이익,QoQ(%),85.0,%,KCC 2024년 1분기 전사(공통) 영업이익 QoQ(%)은 85%입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 영업이익 | QoQ(%) | %
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),영업이익,YoY(%),41.0,%,KCC 2024년 1분기 전사(공통) 영업이익 YoY(%)은 41%입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 영업이익 | YoY(%) | %
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),영업이익,영업이익,106907.0,백만원,"KCC 2024년 1분기 전사(공통) 영업이익 영업이익은 106,907백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 영업이익 | operating profit | operating income | 영업이익률 | operating margin | 백만원
KCC,부문정보,2024-03-31,2024,Q1,2024 Q1,전사(공통),영업이익,영업이익률(%),7.0,%,KCC 2024년 1분기 전사(공통) 영업이익 영업이익률(%)은 7%입니다. 기준일은 2024-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 영업이익 | 영업이익률(%) | operating profit | operating income | 영업이익률 | operating margin | %
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,금융수익,656804.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 금융수익은 656,804백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 금융수익 | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,금융원가,-133758.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 금융원가은 -133,758백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 금융원가 | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,기본주당손익 (단위 : 원),64206.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 기본주당손익 (단위 : 원)은 64,206백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 기본주당손익 (단위 : 원) | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,기타손실,-9871.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 기타손실은 -9,871백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 기타손실 | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,기타영업외손익,-258.0,백만원,KCC 2024년 1분기 전사 연결손익계산서 기타영업외손익은 -258백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.,KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 기타영업외손익 | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,기타이익,9613.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 기타이익은 9,613백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 기타이익 | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,기타포괄손익,-9151.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 기타포괄손익은 -9,151백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 기타포괄손익 | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),-508.0,백만원,KCC 2024년 1분기 전사 연결손익계산서 기타포괄손익-공정가치측정 금융자산평가이익(손실)은 -508백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.,KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,당기순손익,454911.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 당기순손익은 454,911백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 당기순손익 | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,매출액,1588372.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 매출액은 1,588,372백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 매출액 | 매출 | sales | revenue | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,매출원가,1228576.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 매출원가은 1,228,576백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 매출원가 | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,매출총이익,359795.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 매출총이익은 359,795백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 매출총이익 | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,법인세비용(수익),172151.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 법인세비용(수익)은 172,151백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 법인세비용(수익) | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,법인세비용차감전순손익,627062.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 법인세비용차감전순손익은 627,062백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 법인세비용차감전순손익 | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,비지배지분,-17274.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 비지배지분은 -17,274백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 비지배지분 | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,비지배지분,-33825.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 비지배지분은 -33,825백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 비지배지분 | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,순금융손익,523046.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 순금융손익은 523,046백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 순금융손익 | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,영업이익,106907.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 영업이익은 106,907백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 영업이익 | operating profit | operating income | 영업이익률 | operating margin | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,지배기업소유주지분,472184.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 지배기업소유주지분은 472,184백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 지배기업소유주지분 | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,지배기업소유주지분,479585.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 지배기업소유주지분은 479,585백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 지배기업소유주지분 | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,지분법손익,-2633.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 지분법손익은 -2,633백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 지분법손익 | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,지분법이익잉여금 ?,-344.0,백만원,KCC 2024년 1분기 전사 연결손익계산서 지분법이익잉여금 ?은 -344백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.,KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 지분법이익잉여금 ? | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,지분법자본변동?,-3915.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 지분법자본변동?은 -3,915백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 지분법자본변동? | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,총포괄손익,445760.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 총포괄손익은 445,760백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 총포괄손익 | 백만원
KCC,연결손익계산서,2024-03-31,2024,Q1,2024 Q1,전사,연결손익계산서,판매비와관리비,252888.0,백만원,"KCC 2024년 1분기 전사 연결손익계산서 판매비와관리비은 252,888백만원입니다. 기준일은 2024-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2024 | 2024년 | Q1 | 1분기 | 2024-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 판매비와관리비 | 판관비 총액 | total SG&A | 백만원
