재무제표,계정과목,기간,연도,분기,기간표준,금액,단위,search_tag
연결손익계산서,비지배지분,3Q23,2023,Q3,2023 Q3,-35726,백만원,2023Q3|연결손익계산서|비지배지분
연결손익계산서,지배기업소유주지분,3Q23,2023,Q3,2023 Q3,30054,백만원,2023Q3|연결손익계산서|지배기업소유주지분
연결손익계산서,비지배지분,3Q23,2023,Q3,2023 Q3,-51215,백만원,2023Q3|연결손익계산서|비지배지분
연결손익계산서,기본주당손익 (단위 : 원),3Q23,2023,Q3,2023 Q3,6386,백만원,2023Q3|연결손익계산서|기본주당손익 (단위 : 원)
연결손익계산서,희석주당손익 (단위 : 원),3Q23,2023,Q3,2023 Q3,6386,백만원,2023Q3|연결손익계산서|희석주당손익 (단위 : 원)
연결손익계산서,매출액,4Q23,2023,Q4,2023 Q4,1582430,백만원,2023Q4|연결손익계산서|매출액
연결손익계산서,매출원가,4Q23,2023,Q4,2023 Q4,1243487,백만원,2023Q4|연결손익계산서|매출원가
연결손익계산서,매출총이익,4Q23,2023,Q4,2023 Q4,338943,백만원,2023Q4|연결손익계산서|매출총이익
연결손익계산서,판매비와관리비,4Q23,2023,Q4,2023 Q4,281054,백만원,2023Q4|연결손익계산서|판매비와관리비
연결손익계산서,영업이익,4Q23,2023,Q4,2023 Q4,57889,백만원,2023Q4|연결손익계산서|영업이익
연결손익계산서,지분법손익,4Q23,2023,Q4,2023 Q4,-166504,백만원,2023Q4|연결손익계산서|지분법손익
연결손익계산서,순금융손익,4Q23,2023,Q4,2023 Q4,171390,백만원,2023Q4|연결손익계산서|순금융손익
연결손익계산서,금융수익,4Q23,2023,Q4,2023 Q4,355359,백만원,2023Q4|연결손익계산서|금융수익
연결손익계산서,금융원가,4Q23,2023,Q4,2023 Q4,183969,백만원,2023Q4|연결손익계산서|금융원가
연결손익계산서,기타영업외손익,4Q23,2023,Q4,2023 Q4,-29757,백만원,2023Q4|연결손익계산서|기타영업외손익
연결손익계산서,기타이익,4Q23,2023,Q4,2023 Q4,7376,백만원,2023Q4|연결손익계산서|기타이익
연결손익계산서,기타손실,4Q23,2023,Q4,2023 Q4,-37132,백만원,2023Q4|연결손익계산서|기타손실
연결손익계산서,법인세비용차감전순손익,4Q23,2023,Q4,2023 Q4,33019,백만원,2023Q4|연결손익계산서|법인세비용차감전순손익
연결손익계산서,법인세비용(수익),4Q23,2023,Q4,2023 Q4,3626,백만원,2023Q4|연결손익계산서|법인세비용(수익)
연결손익계산서,당기순손익,4Q23,2023,Q4,2023 Q4,29393,백만원,2023Q4|연결손익계산서|당기순손익
연결손익계산서,기타포괄손익,4Q23,2023,Q4,2023 Q4,-79043,백만원,2023Q4|연결손익계산서|기타포괄손익
연결손익계산서,후속기간에 당기손익으로 재분류되는 항목,4Q23,2023,Q4,2023 Q4,-97742,백만원,2023Q4|연결손익계산서|후속기간에 당기손익으로 재분류되는 항목
연결손익계산서,지분법자본변동?,4Q23,2023,Q4,2023 Q4,4416,백만원,2023Q4|연결손익계산서|지분법자본변동?
연결손익계산서,현금흐름위험회피,4Q23,2023,Q4,2023 Q4,-25493,백만원,2023Q4|연결손익계산서|현금흐름위험회피
연결손익계산서,해외사업환산손익 등,4Q23,2023,Q4,2023 Q4,706,백만원,2023Q4|연결손익계산서|해외사업환산손익 등
연결손익계산서,후속기간에 당기손익으로 재분류되지 않는 항목,4Q23,2023,Q4,2023 Q4,-56583,백만원,2023Q4|연결손익계산서|후속기간에 당기손익으로 재분류되지 않는 항목
연결손익계산서,확정급여제도의 재측정요소,4Q23,2023,Q4,2023 Q4,-61201,백만원,2023Q4|연결손익계산서|확정급여제도의 재측정요소
연결손익계산서,지분법이익잉여금 ?,4Q23,2023,Q4,2023 Q4,2485,백만원,2023Q4|연결손익계산서|지분법이익잉여금 ?
연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),4Q23,2023,Q4,2023 Q4,44,백만원,2023Q4|연결손익계산서|기타포괄손익-공정가치측정 금융자산평가이익(손실)
연결손익계산서,총포괄손익,4Q23,2023,Q4,2023 Q4,-49651,백만원,2023Q4|연결손익계산서|총포괄손익
연결손익계산서,지배기업소유주지분,4Q23,2023,Q4,2023 Q4,66569,백만원,2023Q4|연결손익계산서|지배기업소유주지분
연결손익계산서,비지배지분,4Q23,2023,Q4,2023 Q4,-37176,백만원,2023Q4|연결손익계산서|비지배지분
연결손익계산서,지배기업소유주지분,4Q23,2023,Q4,2023 Q4,-2175,백만원,2023Q4|연결손익계산서|지배기업소유주지분
연결손익계산서,비지배지분,4Q23,2023,Q4,2023 Q4,-47476,백만원,2023Q4|연결손익계산서|비지배지분
연결손익계산서,기본주당손익 (단위 : 원),4Q23,2023,Q4,2023 Q4,9052,백만원,2023Q4|연결손익계산서|기본주당손익 (단위 : 원)
연결손익계산서,희석주당손익 (단위 : 원),4Q23,2023,Q4,2023 Q4,9052,백만원,2023Q4|연결손익계산서|희석주당손익 (단위 : 원)
연결손익계산서,매출액,1Q24,2024,Q1,2024 Q1,1588372,백만원,2024Q1|연결손익계산서|매출액
연결손익계산서,매출원가,1Q24,2024,Q1,2024 Q1,1228576,백만원,2024Q1|연결손익계산서|매출원가
연결손익계산서,매출총이익,1Q24,2024,Q1,2024 Q1,359795,백만원,2024Q1|연결손익계산서|매출총이익
연결손익계산서,판매비와관리비,1Q24,2024,Q1,2024 Q1,252888,백만원,2024Q1|연결손익계산서|판매비와관리비
연결손익계산서,영업이익,1Q24,2024,Q1,2024 Q1,106907,백만원,2024Q1|연결손익계산서|영업이익
연결손익계산서,지분법손익,1Q24,2024,Q1,2024 Q1,-2633,백만원,2024Q1|연결손익계산서|지분법손익
연결손익계산서,순금융손익,1Q24,2024,Q1,2024 Q1,523046,백만원,2024Q1|연결손익계산서|순금융손익
연결손익계산서,금융수익,1Q24,2024,Q1,2024 Q1,656804,백만원,2024Q1|연결손익계산서|금융수익
연결손익계산서,금융원가,1Q24,2024,Q1,2024 Q1,-133758,백만원,2024Q1|연결손익계산서|금융원가
연결손익계산서,기타영업외손익,1Q24,2024,Q1,2024 Q1,-258,백만원,2024Q1|연결손익계산서|기타영업외손익
연결손익계산서,기타이익,1Q24,2024,Q1,2024 Q1,9613,백만원,2024Q1|연결손익계산서|기타이익
연결손익계산서,기타손실,1Q24,2024,Q1,2024 Q1,-9871,백만원,2024Q1|연결손익계산서|기타손실
연결손익계산서,법인세비용차감전순손익,1Q24,2024,Q1,2024 Q1,627062,백만원,2024Q1|연결손익계산서|법인세비용차감전순손익
연결손익계산서,법인세비용(수익),1Q24,2024,Q1,2024 Q1,172151,백만원,2024Q1|연결손익계산서|법인세비용(수익)
연결손익계산서,당기순손익,1Q24,2024,Q1,2024 Q1,454911,백만원,2024Q1|연결손익계산서|당기순손익
연결손익계산서,기타포괄손익,1Q24,2024,Q1,2024 Q1,-9151,백만원,2024Q1|연결손익계산서|기타포괄손익
연결손익계산서,후속기간에 당기손익으로 재분류되는 항목,1Q24,2024,Q1,2024 Q1,-6582,백만원,2024Q1|연결손익계산서|후속기간에 당기손익으로 재분류되는 항목
연결손익계산서,지분법자본변동?,1Q24,2024,Q1,2024 Q1,-3915,백만원,2024Q1|연결손익계산서|지분법자본변동?
연결손익계산서,현금흐름위험회피,1Q24,2024,Q1,2024 Q1,-23136,백만원,2024Q1|연결손익계산서|현금흐름위험회피
연결손익계산서,해외사업환산손익 등,1Q24,2024,Q1,2024 Q1,20469,백만원,2024Q1|연결손익계산서|해외사업환산손익 등
연결손익계산서,후속기간에 당기손익으로 재분류되지 않는 항목,1Q24,2024,Q1,2024 Q1,-2569,백만원,2024Q1|연결손익계산서|후속기간에 당기손익으로 재분류되지 않는 항목
연결손익계산서,확정급여제도의 재측정요소,1Q24,2024,Q1,2024 Q1,-1717,백만원,2024Q1|연결손익계산서|확정급여제도의 재측정요소
연결손익계산서,지분법이익잉여금 ?,1Q24,2024,Q1,2024 Q1,-344,백만원,2024Q1|연결손익계산서|지분법이익잉여금 ?
연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),1Q24,2024,Q1,2024 Q1,-508,백만원,2024Q1|연결손익계산서|기타포괄손익-공정가치측정 금융자산평가이익(손실)
연결손익계산서,총포괄손익,1Q24,2024,Q1,2024 Q1,445760,백만원,2024Q1|연결손익계산서|총포괄손익
연결손익계산서,지배기업소유주지분,1Q24,2024,Q1,2024 Q1,472184,백만원,2024Q1|연결손익계산서|지배기업소유주지분
연결손익계산서,비지배지분,1Q24,2024,Q1,2024 Q1,-17274,백만원,2024Q1|연결손익계산서|비지배지분
연결손익계산서,지배기업소유주지분,1Q24,2024,Q1,2024 Q1,479585,백만원,2024Q1|연결손익계산서|지배기업소유주지분
연결손익계산서,비지배지분,1Q24,2024,Q1,2024 Q1,-33825,백만원,2024Q1|연결손익계산서|비지배지분
연결손익계산서,기본주당손익 (단위 : 원),1Q24,2024,Q1,2024 Q1,64206,백만원,2024Q1|연결손익계산서|기본주당손익 (단위 : 원)
연결손익계산서,희석주당손익 (단위 : 원),1Q24,2024,Q1,2024 Q1,64206,백만원,2024Q1|연결손익계산서|희석주당손익 (단위 : 원)
연결손익계산서,매출액,2Q24,2024,Q2,2024 Q2,1778728,백만원,2024Q2|연결손익계산서|매출액
연결손익계산서,매출원가,2Q24,2024,Q2,2024 Q2,1348199,백만원,2024Q2|연결손익계산서|매출원가
연결손익계산서,매출총이익,2Q24,2024,Q2,2024 Q2,430528,백만원,2024Q2|연결손익계산서|매출총이익
연결손익계산서,판매비와관리비,2Q24,2024,Q2,2024 Q2,289968,백만원,2024Q2|연결손익계산서|판매비와관리비
연결손익계산서,영업이익,2Q24,2024,Q2,2024 Q2,140561,백만원,2024Q2|연결손익계산서|영업이익
연결손익계산서,지분법손익,2Q24,2024,Q2,2024 Q2,65671,백만원,2024Q2|연결손익계산서|지분법손익
연결손익계산서,순금융손익,2Q24,2024,Q2,2024 Q2,-197808,백만원,2024Q2|연결손익계산서|순금융손익
연결손익계산서,금융수익,2Q24,2024,Q2,2024 Q2,108581,백만원,2024Q2|연결손익계산서|금융수익
연결손익계산서,금융원가,2Q24,2024,Q2,2024 Q2,-306389,백만원,2024Q2|연결손익계산서|금융원가
연결손익계산서,기타영업외손익,2Q24,2024,Q2,2024 Q2,-1097,백만원,2024Q2|연결손익계산서|기타영업외손익
연결손익계산서,기타이익,2Q24,2024,Q2,2024 Q2,11687,백만원,2024Q2|연결손익계산서|기타이익
연결손익계산서,기타손실,2Q24,2024,Q2,2024 Q2,-12785,백만원,2024Q2|연결손익계산서|기타손실
연결손익계산서,법인세비용차감전순손익,2Q24,2024,Q2,2024 Q2,7327,백만원,2024Q2|연결손익계산서|법인세비용차감전순손익
연결손익계산서,법인세비용(수익),2Q24,2024,Q2,2024 Q2,40168,백만원,2024Q2|연결손익계산서|법인세비용(수익)
연결손익계산서,당기순손익,2Q24,2024,Q2,2024 Q2,-32841,백만원,2024Q2|연결손익계산서|당기순손익
연결손익계산서,기타포괄손익,2Q24,2024,Q2,2024 Q2,-61256,백만원,2024Q2|연결손익계산서|기타포괄손익
연결손익계산서,후속기간에 당기손익으로 재분류되는 항목,2Q24,2024,Q2,2024 Q2,-60987,백만원,2024Q2|연결손익계산서|후속기간에 당기손익으로 재분류되는 항목
연결손익계산서,지분법자본변동?,2Q24,2024,Q2,2024 Q2,-49110,백만원,2024Q2|연결손익계산서|지분법자본변동?
연결손익계산서,해외사업환산손익 등,2Q24,2024,Q2,2024 Q2,-11877,백만원,2024Q2|연결손익계산서|해외사업환산손익 등
연결손익계산서,후속기간에 당기손익으로 재분류되지 않는 항목,2Q24,2024,Q2,2024 Q2,-269,백만원,2024Q2|연결손익계산서|후속기간에 당기손익으로 재분류되지 않는 항목
연결손익계산서,확정급여제도의 재측정요소,2Q24,2024,Q2,2024 Q2,-27,백만원,2024Q2|연결손익계산서|확정급여제도의 재측정요소
연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),2Q24,2024,Q2,2024 Q2,-242,백만원,2024Q2|연결손익계산서|기타포괄손익-공정가치측정 금융자산평가이익(손실)
연결손익계산서,총포괄손익,2Q24,2024,Q2,2024 Q2,-94097,백만원,2024Q2|연결손익계산서|총포괄손익
연결손익계산서,지배기업소유주지분,2Q24,2024,Q2,2024 Q2,-32841,백만원,2024Q2|연결손익계산서|지배기업소유주지분
연결손익계산서,지배기업소유주지분,2Q24,2024,Q2,2024 Q2,-94097,백만원,2024Q2|연결손익계산서|지배기업소유주지분
연결손익계산서,기본주당손익 (단위 : 원),2Q24,2024,Q2,2024 Q2,-4466,백만원,2024Q2|연결손익계산서|기본주당손익 (단위 : 원)
연결손익계산서,희석주당손익 (단위 : 원),2Q24,2024,Q2,2024 Q2,-4466,백만원,2024Q2|연결손익계산서|희석주당손익 (단위 : 원)
연결손익계산서,매출액,3Q24,2024,Q3,2024 Q3,1634208,백만원,2024Q3|연결손익계산서|매출액
연결손익계산서,매출원가,3Q24,2024,Q3,2024 Q3,1195392,백만원,2024Q3|연결손익계산서|매출원가
연결손익계산서,매출총이익,3Q24,2024,Q3,2024 Q3,438816,백만원,2024Q3|연결손익계산서|매출총이익
연결손익계산서,판매비와관리비,3Q24,2024,Q3,2024 Q3,313487,백만원,2024Q3|연결손익계산서|판매비와관리비
연결손익계산서,영업이익,3Q24,2024,Q3,2024 Q3,125329,백만원,2024Q3|연결손익계산서|영업이익
연결손익계산서,지분법손익,3Q24,2024,Q3,2024 Q3,7178,백만원,2024Q3|연결손익계산서|지분법손익
연결손익계산서,순금융손익,3Q24,2024,Q3,2024 Q3,-139074,백만원,2024Q3|연결손익계산서|순금융손익
연결손익계산서,금융수익,3Q24,2024,Q3,2024 Q3,-25469,백만원,2024Q3|연결손익계산서|금융수익
연결손익계산서,금융원가,3Q24,2024,Q3,2024 Q3,-113605,백만원,2024Q3|연결손익계산서|금융원가
연결손익계산서,기타영업외손익,3Q24,2024,Q3,2024 Q3,-533,백만원,2024Q3|연결손익계산서|기타영업외손익
연결손익계산서,기타이익,3Q24,2024,Q3,2024 Q3,9203,백만원,2024Q3|연결손익계산서|기타이익
연결손익계산서,기타손실,3Q24,2024,Q3,2024 Q3,-9736,백만원,2024Q3|연결손익계산서|기타손실
연결손익계산서,법인세비용차감전순손익,3Q24,2024,Q3,2024 Q3,-7101,백만원,2024Q3|연결손익계산서|법인세비용차감전순손익
연결손익계산서,법인세비용(수익),3Q24,2024,Q3,2024 Q3,35207,백만원,2024Q3|연결손익계산서|법인세비용(수익)
연결손익계산서,당기순손익,3Q24,2024,Q3,2024 Q3,-42308,백만원,2024Q3|연결손익계산서|당기순손익
연결손익계산서,기타포괄손익,3Q24,2024,Q3,2024 Q3,52301,백만원,2024Q3|연결손익계산서|기타포괄손익
연결손익계산서,후속기간에 당기손익으로 재분류되는 항목,3Q24,2024,Q3,2024 Q3,52104,백만원,2024Q3|연결손익계산서|후속기간에 당기손익으로 재분류되는 항목
연결손익계산서,지분법자본변동?,3Q24,2024,Q3,2024 Q3,883,백만원,2024Q3|연결손익계산서|지분법자본변동?
연결손익계산서,해외사업환산손익 등,3Q24,2024,Q3,2024 Q3,51221,백만원,2024Q3|연결손익계산서|해외사업환산손익 등
연결손익계산서,후속기간에 당기손익으로 재분류되지 않는 항목,3Q24,2024,Q3,2024 Q3,197,백만원,2024Q3|연결손익계산서|후속기간에 당기손익으로 재분류되지 않는 항목
연결손익계산서,확정급여제도의 재측정요소,3Q24,2024,Q3,2024 Q3,-4,백만원,2024Q3|연결손익계산서|확정급여제도의 재측정요소
연결손익계산서,지분법이익잉여금 ?,3Q24,2024,Q3,2024 Q3,201,백만원,2024Q3|연결손익계산서|지분법이익잉여금 ?
연결손익계산서,총포괄손익,3Q24,2024,Q3,2024 Q3,9993,백만원,2024Q3|연결손익계산서|총포괄손익
연결손익계산서,지배기업소유주지분,3Q24,2024,Q3,2024 Q3,-42308,백만원,2024Q3|연결손익계산서|지배기업소유주지분
연결손익계산서,지배기업소유주지분,3Q24,2024,Q3,2024 Q3,9993,백만원,2024Q3|연결손익계산서|지배기업소유주지분
연결손익계산서,기본주당손익 (단위 : 원),3Q24,2024,Q3,2024 Q3,-5753,백만원,2024Q3|연결손익계산서|기본주당손익 (단위 : 원)
연결손익계산서,희석주당손익 (단위 : 원),3Q24,2024,Q3,2024 Q3,-5753,백만원,2024Q3|연결손익계산서|희석주당손익 (단위 : 원)
연결손익계산서,매출액,4Q24,2024,Q4,2024 Q4,1657455,백만원,2024Q4|연결손익계산서|매출액
연결손익계산서,매출원가,4Q24,2024,Q4,2024 Q4,1255874,백만원,2024Q4|연결손익계산서|매출원가
연결손익계산서,매출총이익,4Q24,2024,Q4,2024 Q4,401581,백만원,2024Q4|연결손익계산서|매출총이익
연결손익계산서,판매비와관리비,4Q24,2024,Q4,2024 Q4,303260,백만원,2024Q4|연결손익계산서|판매비와관리비
연결손익계산서,영업이익,4Q24,2024,Q4,2024 Q4,98322,백만원,2024Q4|연결손익계산서|영업이익
연결손익계산서,지분법손익,4Q24,2024,Q4,2024 Q4,2119,백만원,2024Q4|연결손익계산서|지분법손익
연결손익계산서,순금융손익,4Q24,2024,Q4,2024 Q4,-246624,백만원,2024Q4|연결손익계산서|순금융손익
연결손익계산서,금융수익,4Q24,2024,Q4,2024 Q4,181884,백만원,2024Q4|연결손익계산서|금융수익
연결손익계산서,금융원가,4Q24,2024,Q4,2024 Q4,428508,백만원,2024Q4|연결손익계산서|금융원가
연결손익계산서,기타영업외손익,4Q24,2024,Q4,2024 Q4,-11236,백만원,2024Q4|연결손익계산서|기타영업외손익
연결손익계산서,기타이익,4Q24,2024,Q4,2024 Q4,12299,백만원,2024Q4|연결손익계산서|기타이익
연결손익계산서,기타손실,4Q24,2024,Q4,2024 Q4,-23535,백만원,2024Q4|연결손익계산서|기타손실
연결손익계산서,법인세비용차감전순손익,4Q24,2024,Q4,2024 Q4,-157419,백만원,2024Q4|연결손익계산서|법인세비용차감전순손익
연결손익계산서,법인세비용(수익),4Q24,2024,Q4,2024 Q4,-70951,백만원,2024Q4|연결손익계산서|법인세비용(수익)
연결손익계산서,당기순손익,4Q24,2024,Q4,2024 Q4,-86468,백만원,2024Q4|연결손익계산서|당기순손익
연결손익계산서,기타포괄손익,4Q24,2024,Q4,2024 Q4,14430,백만원,2024Q4|연결손익계산서|기타포괄손익
연결손익계산서,후속기간에 당기손익으로 재분류되는 항목,4Q24,2024,Q4,2024 Q4,-3007,백만원,2024Q4|연결손익계산서|후속기간에 당기손익으로 재분류되는 항목
연결손익계산서,지분법자본변동?,4Q24,2024,Q4,2024 Q4,1154,백만원,2024Q4|연결손익계산서|지분법자본변동?
연결손익계산서,해외사업환산손익 등,4Q24,2024,Q4,2024 Q4,-4161,백만원,2024Q4|연결손익계산서|해외사업환산손익 등
연결손익계산서,후속기간에 당기손익으로 재분류되지 않는 항목,4Q24,2024,Q4,2024 Q4,17437,백만원,2024Q4|연결손익계산서|후속기간에 당기손익으로 재분류되지 않는 항목
연결손익계산서,확정급여제도의 재측정요소,4Q24,2024,Q4,2024 Q4,18458,백만원,2024Q4|연결손익계산서|확정급여제도의 재측정요소
연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),4Q24,2024,Q4,2024 Q4,-1021,백만원,2024Q4|연결손익계산서|기타포괄손익-공정가치측정 금융자산평가이익(손실)
연결손익계산서,총포괄손익,4Q24,2024,Q4,2024 Q4,-72038,백만원,2024Q4|연결손익계산서|총포괄손익
연결손익계산서,지배기업소유주지분,4Q24,2024,Q4,2024 Q4,-86468,백만원,2024Q4|연결손익계산서|지배기업소유주지분
연결손익계산서,지배기업소유주지분,4Q24,2024,Q4,2024 Q4,-72038,백만원,2024Q4|연결손익계산서|지배기업소유주지분
연결손익계산서,기본주당손익 (단위 : 원),4Q24,2024,Q4,2024 Q4,-11757,백만원,2024Q4|연결손익계산서|기본주당손익 (단위 : 원)
연결손익계산서,희석주당손익 (단위 : 원),4Q24,2024,Q4,2024 Q4,-11757,백만원,2024Q4|연결손익계산서|희석주당손익 (단위 : 원)
연결손익계산서,매출액,1Q25,2025,Q1,2025 Q1,1599305,백만원,2025Q1|연결손익계산서|매출액
연결손익계산서,매출원가,1Q25,2025,Q1,2025 Q1,1204396,백만원,2025Q1|연결손익계산서|매출원가
연결손익계산서,매출총이익,1Q25,2025,Q1,2025 Q1,394909,백만원,2025Q1|연결손익계산서|매출총이익
연결손익계산서,판매비와관리비,1Q25,2025,Q1,2025 Q1,291466,백만원,2025Q1|연결손익계산서|판매비와관리비
연결손익계산서,영업이익,1Q25,2025,Q1,2025 Q1,103444,백만원,2025Q1|연결손익계산서|영업이익
연결손익계산서,지분법손익,1Q25,2025,Q1,2025 Q1,6099,백만원,2025Q1|연결손익계산서|지분법손익
연결손익계산서,순금융손익,1Q25,2025,Q1,2025 Q1,-50670,백만원,2025Q1|연결손익계산서|순금융손익
연결손익계산서,금융수익,1Q25,2025,Q1,2025 Q1,179436,백만원,2025Q1|연결손익계산서|금융수익
연결손익계산서,금융원가,1Q25,2025,Q1,2025 Q1,-230105,백만원,2025Q1|연결손익계산서|금융원가
연결손익계산서,기타영업외손익,1Q25,2025,Q1,2025 Q1,16522,백만원,2025Q1|연결손익계산서|기타영업외손익
연결손익계산서,기타이익,1Q25,2025,Q1,2025 Q1,44443,백만원,2025Q1|연결손익계산서|기타이익
연결손익계산서,기타손실,1Q25,2025,Q1,2025 Q1,-27922,백만원,2025Q1|연결손익계산서|기타손실
연결손익계산서,법인세비용차감전순손익,1Q25,2025,Q1,2025 Q1,75395,백만원,2025Q1|연결손익계산서|법인세비용차감전순손익
연결손익계산서,법인세비용(수익),1Q25,2025,Q1,2025 Q1,31345,백만원,2025Q1|연결손익계산서|법인세비용(수익)
연결손익계산서,당기순손익,1Q25,2025,Q1,2025 Q1,44050,백만원,2025Q1|연결손익계산서|당기순손익
연결손익계산서,기타포괄손익,1Q25,2025,Q1,2025 Q1,1016411,백만원,2025Q1|연결손익계산서|기타포괄손익
연결손익계산서,후속기간에 당기손익으로 재분류되는 항목,1Q25,2025,Q1,2025 Q1,64913,백만원,2025Q1|연결손익계산서|후속기간에 당기손익으로 재분류되는 항목
연결손익계산서,지분법자본변동?,1Q25,2025,Q1,2025 Q1,3690,백만원,2025Q1|연결손익계산서|지분법자본변동?
연결손익계산서,해외사업환산손익 등,1Q25,2025,Q1,2025 Q1,61223,백만원,2025Q1|연결손익계산서|해외사업환산손익 등
연결손익계산서,후속기간에 당기손익으로 재분류되지 않는 항목,1Q25,2025,Q1,2025 Q1,951498,백만원,2025Q1|연결손익계산서|후속기간에 당기손익으로 재분류되지 않는 항목
연결손익계산서,지분법자본변동,1Q25,2025,Q1,2025 Q1,45323,백만원,2025Q1|연결손익계산서|지분법자본변동
연결손익계산서,재평가이익,1Q25,2025,Q1,2025 Q1,907418,백만원,2025Q1|연결손익계산서|재평가이익
연결손익계산서,지분법이익잉여금 ?,1Q25,2025,Q1,2025 Q1,1026,백만원,2025Q1|연결손익계산서|지분법이익잉여금 ?
연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),1Q25,2025,Q1,2025 Q1,-2269,백만원,2025Q1|연결손익계산서|기타포괄손익-공정가치측정 금융자산평가이익(손실)
연결손익계산서,총포괄손익,1Q25,2025,Q1,2025 Q1,1060461,백만원,2025Q1|연결손익계산서|총포괄손익
연결손익계산서,지배기업소유주지분,1Q25,2025,Q1,2025 Q1,44050,백만원,2025Q1|연결손익계산서|지배기업소유주지분
연결손익계산서,지배기업소유주지분,1Q25,2025,Q1,2025 Q1,1060461,백만원,2025Q1|연결손익계산서|지배기업소유주지분
연결손익계산서,기본주당손익 (단위 : 원),1Q25,2025,Q1,2025 Q1,5990,백만원,2025Q1|연결손익계산서|기본주당손익 (단위 : 원)
연결손익계산서,희석주당손익 (단위 : 원),1Q25,2025,Q1,2025 Q1,5990,백만원,2025Q1|연결손익계산서|희석주당손익 (단위 : 원)
연결손익계산서,매출액,2Q25,2025,Q2,2025 Q2,1705264,백만원,2025Q2|연결손익계산서|매출액
연결손익계산서,매출원가,2Q25,2025,Q2,2025 Q2,1267996,백만원,2025Q2|연결손익계산서|매출원가
연결손익계산서,매출총이익,2Q25,2025,Q2,2025 Q2,437268,백만원,2025Q2|연결손익계산서|매출총이익
연결손익계산서,판매비와관리비,2Q25,2025,Q2,2025 Q2,296887,백만원,2025Q2|연결손익계산서|판매비와관리비
연결손익계산서,영업이익,2Q25,2025,Q2,2025 Q2,140381,백만원,2025Q2|연결손익계산서|영업이익
연결손익계산서,지분법손익,2Q25,2025,Q2,2025 Q2,2785,백만원,2025Q2|연결손익계산서|지분법손익
연결손익계산서,순금융손익,2Q25,2025,Q2,2025 Q2,1129283,백만원,2025Q2|연결손익계산서|순금융손익
연결손익계산서,금융수익,2Q25,2025,Q2,2025 Q2,1327922,백만원,2025Q2|연결손익계산서|금융수익
연결손익계산서,금융원가,2Q25,2025,Q2,2025 Q2,-198639,백만원,2025Q2|연결손익계산서|금융원가
연결손익계산서,기타영업외손익,2Q25,2025,Q2,2025 Q2,-5680,백만원,2025Q2|연결손익계산서|기타영업외손익
연결손익계산서,기타이익,2Q25,2025,Q2,2025 Q2,11915,백만원,2025Q2|연결손익계산서|기타이익
연결손익계산서,기타손실,2Q25,2025,Q2,2025 Q2,-17595,백만원,2025Q2|연결손익계산서|기타손실
연결손익계산서,법인세비용차감전순손익,2Q25,2025,Q2,2025 Q2,1266769,백만원,2025Q2|연결손익계산서|법인세비용차감전순손익
연결손익계산서,법인세비용(수익),2Q25,2025,Q2,2025 Q2,373498,백만원,2025Q2|연결손익계산서|법인세비용(수익)
연결손익계산서,당기순손익,2Q25,2025,Q2,2025 Q2,893271,백만원,2025Q2|연결손익계산서|당기순손익
연결손익계산서,기타포괄손익,2Q25,2025,Q2,2025 Q2,-84266,백만원,2025Q2|연결손익계산서|기타포괄손익
연결손익계산서,후속기간에 당기손익으로 재분류되는 항목,2Q25,2025,Q2,2025 Q2,-86319,백만원,2025Q2|연결손익계산서|후속기간에 당기손익으로 재분류되는 항목
연결손익계산서,지분법자본변동?,2Q25,2025,Q2,2025 Q2,-920,백만원,2025Q2|연결손익계산서|지분법자본변동?
연결손익계산서,해외사업환산손익 등,2Q25,2025,Q2,2025 Q2,-85400,백만원,2025Q2|연결손익계산서|해외사업환산손익 등
연결손익계산서,후속기간에 당기손익으로 재분류되지 않는 항목,2Q25,2025,Q2,2025 Q2,2053,백만원,2025Q2|연결손익계산서|후속기간에 당기손익으로 재분류되지 않는 항목
연결손익계산서,재평가이익,2Q25,2025,Q2,2025 Q2,1330,백만원,2025Q2|연결손익계산서|재평가이익
연결손익계산서,지분법이익잉여금 ?,2Q25,2025,Q2,2025 Q2,-25,백만원,2025Q2|연결손익계산서|지분법이익잉여금 ?
연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),2Q25,2025,Q2,2025 Q2,749,백만원,2025Q2|연결손익계산서|기타포괄손익-공정가치측정 금융자산평가이익(손실)
연결손익계산서,총포괄손익,2Q25,2025,Q2,2025 Q2,809005,백만원,2025Q2|연결손익계산서|총포괄손익
연결손익계산서,지배기업소유주지분,2Q25,2025,Q2,2025 Q2,893271,백만원,2025Q2|연결손익계산서|지배기업소유주지분
연결손익계산서,지배기업소유주지분,2Q25,2025,Q2,2025 Q2,809005,백만원,2025Q2|연결손익계산서|지배기업소유주지분
연결손익계산서,기본주당손익 (단위 : 원),2Q25,2025,Q2,2025 Q2,121465,백만원,2025Q2|연결손익계산서|기본주당손익 (단위 : 원)
연결손익계산서,희석주당손익 (단위 : 원),2Q25,2025,Q2,2025 Q2,121465,백만원,2025Q2|연결손익계산서|희석주당손익 (단위 : 원)
