분류,항목,기간,수치,단위
현금흐름표(연결),임대보증금의 감소,2024-12-31,-688979794,원
현금흐름표(연결),현금및현금성자산의순증가(감소),2024-12-31,-5.75719E+11,원
현금흐름표(연결),기초현금및현금성자산,2024-12-31,1.04514E+12,원
현금흐름표(연결),외화표시현금및현금성자산의 환율변동효과 등,2024-12-31,31906627368,원
현금흐름표(연결),기말현금및현금성자산,2024-12-31,5.0133E+11,원
현금흐름표(연결),영업활동현금흐름,2025-09-30,4.11601E+11,원
현금흐름표(연결),당기순이익(손실),2025-09-30,1.26366E+12,원
현금흐름표(연결),당기순이익조정을 위한 가감,2025-09-30,-4.61029E+11,원
현금흐름표(연결),법인세비용,2025-09-30,5.57894E+11,원
현금흐름표(연결),이자비용,2025-09-30,2.48052E+11,원
현금흐름표(연결),이자수익,2025-09-30,16720771623,원
현금흐름표(연결),배당금수익,2025-09-30,-72129691068,원
현금흐름표(연결),금융보증비용,2025-09-30,1118686378,원
현금흐름표(연결),외화환산손실,2025-09-30,1.10771E+11,원
현금흐름표(연결),외화환산이익,2025-09-30,67748456405,원
현금흐름표(연결),파생상품평가손실,2025-09-30,73656401000,원
현금흐름표(연결),파생상품평가이익,2025-09-30,5442258956,원
현금흐름표(연결),파생상품거래손실,2025-09-30,908583734,원
현금흐름표(연결),파생상품거래이익,2025-09-30,5604632773,원
현금흐름표(연결),당기손익인식금융자산평가손실,2025-09-30,673394622,원
현금흐름표(연결),당기손익인식금융자산평가이익,2025-09-30,1.71977E+12,원
현금흐름표(연결),금융자산처분손실,2025-09-30,7732564364,원
현금흐름표(연결),금융자산처분이익,2025-09-30,4832581986,원
현금흐름표(연결),지분법손실,2025-09-30,13782600021,원
현금흐름표(연결),지분법이익,2025-09-30,22461555814,원
현금흐름표(연결),감가상각비,2025-09-30,2.74808E+11,원
현금흐름표(연결),운휴자산상각비,2025-09-30,1702455781,원
현금흐름표(연결),무형자산상각비,2025-09-30,36566795328,원
현금흐름표(연결),사용권자산상각비,2025-09-30,23251159212,원
현금흐름표(연결),대손상각비,2025-09-30,1612677795,원
현금흐름표(연결),퇴직급여,2025-09-30,62637337961,원
현금흐름표(연결),기타장기종업원급여,2025-09-30,1362164706,원
현금흐름표(연결),유형자산처분손실,2025-09-30,5868102748,원
현금흐름표(연결),무형자산처분손실,2025-09-30,47028538,원
현금흐름표(연결),유형자산처분이익,2025-09-30,1970509486,원
현금흐름표(연결),무형자산처분이익,2025-09-30,18240342,원
현금흐름표(연결),사용권자산처분이익,2025-09-30,128491045,원
현금흐름표(연결),수선비 등,2025-09-30,3227434938,원
현금흐름표(연결),유형자산손상차손,2025-09-30,8067193555,원
현금흐름표(연결),충당부채전입액,2025-09-30,2933769900,원
현금흐름표(연결),수입임대료,2025-09-30,-1468973765,원
현금흐름표(연결),투자부동산재평가이익,2025-09-30,865395400,원
현금흐름표(연결),투자부동산재평가손실,2025-09-30,4579541006,원
현금흐름표(연결),유형자산재평가손실,2025-09-30,20614758753,원
현금흐름표(연결),사용권자산손상차손환입,2025-09-30,-3739117273,원
현금흐름표(연결),영업활동으로인한자산ㆍ부채의변동,2025-09-30,-1.58121E+11,원
현금흐름표(연결),매출채권의 감소(증가),2025-09-30,13346058322,원
현금흐름표(연결),(유동)기타채권의 감소(증가),2025-09-30,-14938167467,원
현금흐름표(연결),선급금의 감소(증가),2025-09-30,364200222,원
현금흐름표(연결),선급비용의 감소(증가),2025-09-30,5483119541,원
현금흐름표(연결),재고자산의 감소(증가),2025-09-30,27985436949,원
현금흐름표(연결),장기매출채권의 감소(증가),2025-09-30,508133025,원
현금흐름표(연결),기타비유동채권의 감소(증가),2025-09-30,-931549601,원
현금흐름표(연결),장기선급비용의 감소(증가),2025-09-30,658699789,원
현금흐름표(연결),매입채무의 증가(감소),2025-09-30,-66287576982,원
현금흐름표(연결),(유동)기타부채의 증가(감소),2025-09-30,1550726049,원
현금흐름표(연결),(비유동)기타부채의 증가(감소),2025-09-30,-57935039211,원
현금흐름표(연결),국민연금전환금의 감소(증가),2025-09-30,5094900,원
현금흐름표(연결),퇴직금의 지급,2025-09-30,-62809116261,원
현금흐름표(연결),사외적립자산의 감소(증가),2025-09-30,12457185436,원
현금흐름표(연결),기타장기종업원급여의 지급,2025-09-30,-2880172120,원
현금흐름표(연결),충당부채의지급,2025-09-30,-416342416,원
현금흐름표(연결),하자보수충당부채의 증가(감소),2025-09-30,-857121328,원
현금흐름표(연결),소송충당부채의 지급,2025-09-30,-12753817620,원
현금흐름표(연결),산림훼손충당부채의 지급,2025-09-30,-670409714,원
현금흐름표(연결),법인세의 납부(환급),2025-09-30,2.32908E+11,원
현금흐름표(연결),투자활동현금흐름,2025-09-30,1.62961E+11,원
현금흐름표(연결),지분법적용 투자지분의 취득,2025-09-30,18652157860,원
현금흐름표(연결),파생상품정산순결재액,2025-09-30,24959707167,원
현금흐름표(연결),단기금융상품의 취득,2025-09-30,3.18169E+11,원
현금흐름표(연결),장기금융상품의 취득,2025-09-30,5258718,원
현금흐름표(연결),단기대여금의 증가,2025-09-30,1936276820,원
현금흐름표(연결),장기대여금의 증가,2025-09-30,2835640000,원
현금흐름표(연결),당기손익-공정가치측정금융자산의 취득,2025-09-30,43435459307,원
현금흐름표(연결),유형자산의 취득,2025-09-30,2.11857E+11,원
현금흐름표(연결),무형자산의 취득,2025-09-30,4376223162,원
현금흐름표(연결),보증금의 증가,2025-09-30,4955425284,원
현금흐름표(연결),단기대여금의 감소,2025-09-30,3765823097,원
현금흐름표(연결),장기대여금의 감소,2025-09-30,719838776,원
현금흐름표(연결),국공채의 만기도래,2025-09-30,135850000,원
현금흐름표(연결),장기금융상품의 처분,2025-09-30,136905002,원
현금흐름표(연결),유형자산의 처분,2025-09-30,6746162948,원
현금흐름표(연결),무형자산의 처분,2025-09-30,299078798,원
현금흐름표(연결),보증금의 감소,2025-09-30,1880532649,원
현금흐름표(연결),이자수취,2025-09-30,20632685719,원
현금흐름표(연결),배당금수취,2025-09-30,73568452668,원
현금흐름표(연결),재무활동현금흐름,2025-09-30,-1.62616E+11,원
현금흐름표(연결),단기차입금의 순증감,2025-09-30,1.04887E+11,원
현금흐름표(연결),유동성장기차입금의 상환,2025-09-30,-1.46592E+11,원
현금흐름표(연결),장기차입금의 차입,2025-09-30,2.00168E+11,원
현금흐름표(연결),이자지급,2025-09-30,1.93797E+11,원
현금흐름표(연결),배당금지급,2025-09-30,73541710000,원
현금흐름표(연결),사채의 발행,2025-09-30,1.28392E+12,원
현금흐름표(연결),사채의 상환,2025-09-30,2.7E+11,원
현금흐름표(연결),리스부채의 지급,2025-09-30,26815667355,원
현금흐름표(연결),장기차입금 상환,2025-09-30,1.03416E+12,원
현금흐름표(연결),임대보증금의 증가,2025-09-30,6927184000,원
현금흐름표(연결),임대보증금의 감소,2025-09-30,-13613884791,원
현금흐름표(연결),현금및현금성자산의순증가(감소),2025-09-30,4.11946E+11,원
현금흐름표(연결),기초현금및현금성자산,2025-09-30,5.0133E+11,원
현금흐름표(연결),외화표시현금및현금성자산의 환율변동효과 등,2025-09-30,1931708236,원
현금흐름표(연결),기말현금및현금성자산,2025-09-30,9.15208E+11,원
