기준일,연도,분기,기간표준,데이터구분,구분,항목,수치,단위,search_tag,search_text,fact_text
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,비유동부채,5518378,백만원,2025Q1|재무상태표|비유동부채|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 비유동부채 | 재무상태표 | 연결재무상태표 | 비유동부채 | current liabilities | 백만원,2025년 1분기 연결재무상태표 기준 비유동부채은 5518378백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,비유동사채,1561827,백만원,2025Q1|재무상태표|비유동사채|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 비유동사채 | 재무상태표 | 연결재무상태표 | 비유동사채 | 백만원,2025년 1분기 연결재무상태표 기준 비유동사채은 1561827백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,비유동자산,10570486,백만원,2025Q1|재무상태표|비유동자산|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 비유동자산 | 재무상태표 | 연결재무상태표 | 비유동자산 | current assets | 백만원,2025년 1분기 연결재무상태표 기준 비유동자산은 10570486백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,비유동충당부채,25674,백만원,2025Q1|재무상태표|비유동충당부채|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 비유동충당부채 | 재무상태표 | 연결재무상태표 | 비유동충당부채 | 백만원,2025년 1분기 연결재무상태표 기준 비유동충당부채은 25674백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,사용권자산,294427,백만원,2025Q1|재무상태표|사용권자산|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 사용권자산 | 재무상태표 | 연결재무상태표 | 사용권자산 | 백만원,2025년 1분기 연결재무상태표 기준 사용권자산은 294427백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,선급금,15381,백만원,2025Q1|재무상태표|선급금|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 선급금 | 재무상태표 | 연결재무상태표 | 선급금 | 백만원,2025년 1분기 연결재무상태표 기준 선급금은 15381백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,선급비용,40337,백만원,2025Q1|재무상태표|선급비용|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 선급비용 | 재무상태표 | 연결재무상태표 | 선급비용 | 백만원,2025년 1분기 연결재무상태표 기준 선급비용은 40337백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,순확정급여부채,310642,백만원,2025Q1|재무상태표|순확정급여부채|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 순확정급여부채 | 재무상태표 | 연결재무상태표 | 순확정급여부채 | 백만원,2025년 1분기 연결재무상태표 기준 순확정급여부채은 310642백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,순확정급여자산,3667,백만원,2025Q1|재무상태표|순확정급여자산|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 순확정급여자산 | 재무상태표 | 연결재무상태표 | 순확정급여자산 | 백만원,2025년 1분기 연결재무상태표 기준 순확정급여자산은 3667백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,영업권,1010848,백만원,2025Q1|재무상태표|영업권|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 영업권 | 재무상태표 | 연결재무상태표 | 영업권 | 백만원,2025년 1분기 연결재무상태표 기준 영업권은 1010848백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,유동부채,3287556,백만원,2025Q1|재무상태표|유동부채|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 유동부채 | 재무상태표 | 연결재무상태표 | 유동부채 | current liabilities | 백만원,2025년 1분기 연결재무상태표 기준 유동부채은 3287556백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,유동성사채,464798,백만원,2025Q1|재무상태표|유동성사채|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 유동성사채 | 재무상태표 | 연결재무상태표 | 유동성사채 | 백만원,2025년 1분기 연결재무상태표 기준 유동성사채은 464798백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,유동성장기차입금,12465,백만원,2025Q1|재무상태표|유동성장기차입금|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 유동성장기차입금 | 재무상태표 | 연결재무상태표 | 유동성장기차입금 | 백만원,2025년 1분기 연결재무상태표 기준 유동성장기차입금은 12465백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,유동자산,4495685,백만원,2025Q1|재무상태표|유동자산|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 유동자산 | 재무상태표 | 연결재무상태표 | 유동자산 | current assets | 백만원,2025년 1분기 연결재무상태표 기준 유동자산은 4495685백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,유동충당부채,32723,백만원,2025Q1|재무상태표|유동충당부채|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 유동충당부채 | 재무상태표 | 연결재무상태표 | 유동충당부채 | 백만원,2025년 1분기 연결재무상태표 기준 유동충당부채은 32723백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,유형자산,4564881,백만원,2025Q1|재무상태표|유형자산|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 유형자산 | 재무상태표 | 연결재무상태표 | 유형자산 | 백만원,2025년 1분기 연결재무상태표 기준 유형자산은 4564881백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,이연법인세부채,737438,백만원,2025Q1|재무상태표|이연법인세부채|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 이연법인세부채 | 재무상태표 | 연결재무상태표 | 이연법인세부채 | 백만원,2025년 1분기 연결재무상태표 기준 이연법인세부채은 737438백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,이연법인세자산,27243,백만원,2025Q1|재무상태표|이연법인세자산|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 이연법인세자산 | 재무상태표 | 연결재무상태표 | 이연법인세자산 | 백만원,2025년 1분기 연결재무상태표 기준 이연법인세자산은 27243백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,이익잉여금,5371627,백만원,2025Q1|재무상태표|이익잉여금|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 이익잉여금 | 재무상태표 | 연결재무상태표 | 이익잉여금 | 백만원,2025년 1분기 연결재무상태표 기준 이익잉여금은 5371627백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,자본금,48085,백만원,2025Q1|재무상태표|자본금|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 자본금 | 재무상태표 | 연결재무상태표 | 자본금 | 백만원,2025년 1분기 연결재무상태표 기준 자본금은 48085백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,자본잉여금,349759,백만원,2025Q1|재무상태표|자본잉여금|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 자본잉여금 | 재무상태표 | 연결재무상태표 | 자본잉여금 | 백만원,2025년 1분기 연결재무상태표 기준 자본잉여금은 349759백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,자본조정,-504350,백만원,2025Q1|재무상태표|자본조정|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 자본조정 | 재무상태표 | 연결재무상태표 | 자본조정 | 백만원,2025년 1분기 연결재무상태표 기준 자본조정은 -504350백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,자본총계,6260236,백만원,2025Q1|재무상태표|자본총계|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 자본총계 | 재무상태표 | 연결재무상태표 | 자본총계 | 백만원,2025년 1분기 연결재무상태표 기준 자본총계은 6260236백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,자산총계,15066171,백만원,2025Q1|재무상태표|자산총계|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 자산총계 | 재무상태표 | 연결재무상태표 | 자산총계 | 총자산 | assets | total assets | 백만원,2025년 1분기 연결재무상태표 기준 자산총계은 15066171백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,장기기타채권,85026,백만원,2025Q1|재무상태표|장기기타채권|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 장기기타채권 | 재무상태표 | 연결재무상태표 | 장기기타채권 | 백만원,2025년 1분기 연결재무상태표 기준 장기기타채권은 85026백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,장기매출채권,456,백만원,2025Q1|재무상태표|장기매출채권|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 장기매출채권 | 재무상태표 | 연결재무상태표 | 장기매출채권 | 백만원,2025년 1분기 연결재무상태표 기준 장기매출채권은 456백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,장기선급금,2212,백만원,2025Q1|재무상태표|장기선급금|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 장기선급금 | 재무상태표 | 연결재무상태표 | 장기선급금 | 백만원,2025년 1분기 연결재무상태표 기준 장기선급금은 2212백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,장기선급비용,6424,백만원,2025Q1|재무상태표|장기선급비용|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 장기선급비용 | 재무상태표 | 연결재무상태표 | 장기선급비용 | 백만원,2025년 1분기 연결재무상태표 기준 장기선급비용은 6424백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,장기차입금,2594515,백만원,2025Q1|재무상태표|장기차입금|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 장기차입금 | 재무상태표 | 연결재무상태표 | 장기차입금 | 백만원,2025년 1분기 연결재무상태표 기준 장기차입금은 2594515백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,재고자산,1601323,백만원,2025Q1|재무상태표|재고자산|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 재고자산 | 재무상태표 | 연결재무상태표 | 재고자산 | 백만원,2025년 1분기 연결재무상태표 기준 재고자산은 1601323백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,지배기업소유지분,6260236,백만원,2025Q1|재무상태표|지배기업소유지분|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 지배기업소유지분 | 재무상태표 | 연결재무상태표 | 지배기업소유지분 | 백만원,2025년 1분기 연결재무상태표 기준 지배기업소유지분은 6260236백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,지분법적용 투자지분,400440,백만원,2025Q1|재무상태표|지분법적용 투자지분|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 지분법적용 투자지분 | 재무상태표 | 연결재무상태표 | 지분법적용 투자지분 | 백만원,2025년 1분기 연결재무상태표 기준 지분법적용 투자지분은 400440백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,투자부동산,1047444,백만원,2025Q1|재무상태표|투자부동산|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 투자부동산 | 재무상태표 | 연결재무상태표 | 투자부동산 | 백만원,2025년 1분기 연결재무상태표 기준 투자부동산은 1047444백만원이며 기준일은 2025-03-31입니다.
2025-03-31,2025,Q1,2025 Q1,재무상태표,연결재무상태표,현금및현금성자산,906545,백만원,2025Q1|재무상태표|현금및현금성자산|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 현금및현금성자산 | 재무상태표 | 연결재무상태표 | 현금및현금성자산 | 현금성자산 | cash | cash and cash equivalents | 백만원,2025년 1분기 연결재무상태표 기준 현금및현금성자산은 906545백만원이며 기준일은 2025-03-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,기타부채,817906,백만원,2024Q4|재무상태표|기타부채|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 기타부채 | 재무상태표 | 연결재무상태표 | 기타부채 | 백만원,2024년 4분기 연결재무상태표 기준 기타부채은 817906백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,기타부채,210024,백만원,2024Q4|재무상태표|기타부채|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 기타부채 | 재무상태표 | 연결재무상태표 | 기타부채 | 백만원,2024년 4분기 연결재무상태표 기준 기타부채은 210024백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,기타비유동금융자산,2767067,백만원,2024Q4|재무상태표|기타비유동금융자산|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 기타비유동금융자산 | 재무상태표 | 연결재무상태표 | 기타비유동금융자산 | 백만원,2024년 4분기 연결재무상태표 기준 기타비유동금융자산은 2767067백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,기타유동금융자산,21695,백만원,2024Q4|재무상태표|기타유동금융자산|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 기타유동금융자산 | 재무상태표 | 연결재무상태표 | 기타유동금융자산 | 백만원,2024년 4분기 연결재무상태표 기준 기타유동금융자산은 21695백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,기타장기종업원급여부채,61280,백만원,2024Q4|재무상태표|기타장기종업원급여부채|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 기타장기종업원급여부채 | 재무상태표 | 연결재무상태표 | 기타장기종업원급여부채 | 백만원,2024년 4분기 연결재무상태표 기준 기타장기종업원급여부채은 61280백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,기타채권,95247,백만원,2024Q4|재무상태표|기타채권|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 기타채권 | 재무상태표 | 연결재무상태표 | 기타채권 | 백만원,2024년 4분기 연결재무상태표 기준 기타채권은 95247백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,기타포괄손익누계액,-20215,백만원,2024Q4|재무상태표|기타포괄손익누계액|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 기타포괄손익누계액 | 재무상태표 | 연결재무상태표 | 기타포괄손익누계액 | 백만원,2024년 4분기 연결재무상태표 기준 기타포괄손익누계액은 -20215백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,단기금융상품,510145,백만원,2024Q4|재무상태표|단기금융상품|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 단기금융상품 | 재무상태표 | 연결재무상태표 | 단기금융상품 | 백만원,2024년 4분기 연결재무상태표 기준 단기금융상품은 510145백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,단기차입금,910081,백만원,2024Q4|재무상태표|단기차입금|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 단기차입금 | 재무상태표 | 연결재무상태표 | 단기차입금 | 백만원,2024년 4분기 연결재무상태표 기준 단기차입금은 910081백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,매입채무,770281,백만원,2024Q4|재무상태표|매입채무|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 매입채무 | 재무상태표 | 연결재무상태표 | 매입채무 | 백만원,2024년 4분기 연결재무상태표 기준 매입채무은 770281백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,매출채권,1213493,백만원,2024Q4|재무상태표|매출채권|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 매출채권 | 재무상태표 | 연결재무상태표 | 매출채권 | 백만원,2024년 4분기 연결재무상태표 기준 매출채권은 1213493백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,무형자산,394699,백만원,2024Q4|재무상태표|무형자산|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 무형자산 | 재무상태표 | 연결재무상태표 | 무형자산 | 백만원,2024년 4분기 연결재무상태표 기준 무형자산은 394699백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,미수법인세환급액,1870,백만원,2024Q4|재무상태표|미수법인세환급액|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 미수법인세환급액 | 재무상태표 | 연결재무상태표 | 미수법인세환급액 | 백만원,2024년 4분기 연결재무상태표 기준 미수법인세환급액은 1870백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,미지급법인세,229863,백만원,2024Q4|재무상태표|미지급법인세|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 미지급법인세 | 재무상태표 | 연결재무상태표 | 미지급법인세 | 백만원,2024년 4분기 연결재무상태표 기준 미지급법인세은 229863백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,부채 및 자본총계,13108550,백만원,2024Q4|재무상태표|부채 및 자본총계|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 부채 및 자본총계 | 재무상태표 | 연결재무상태표 | 부채 및 자본총계 | 백만원,2024년 4분기 연결재무상태표 기준 부채 및 자본총계은 13108550백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,부채총계,8069235,백만원,2024Q4|재무상태표|부채총계|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 부채총계 | 재무상태표 | 연결재무상태표 | 부채총계 | 총부채 | liabilities | total liabilities | 백만원,2024년 4분기 연결재무상태표 기준 부채총계은 8069235백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,비유동부채,4838375,백만원,2024Q4|재무상태표|비유동부채|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 비유동부채 | 재무상태표 | 연결재무상태표 | 비유동부채 | current liabilities | 백만원,2024년 4분기 연결재무상태표 기준 비유동부채은 4838375백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,비유동사채,1307469,백만원,2024Q4|재무상태표|비유동사채|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 비유동사채 | 재무상태표 | 연결재무상태표 | 비유동사채 | 백만원,2024년 4분기 연결재무상태표 기준 비유동사채은 1307469백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,비유동자산,9114062,백만원,2024Q4|재무상태표|비유동자산|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 비유동자산 | 재무상태표 | 연결재무상태표 | 비유동자산 | current assets | 백만원,2024년 4분기 연결재무상태표 기준 비유동자산은 9114062백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,비유동충당부채,24331,백만원,2024Q4|재무상태표|비유동충당부채|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 비유동충당부채 | 재무상태표 | 연결재무상태표 | 비유동충당부채 | 백만원,2024년 4분기 연결재무상태표 기준 비유동충당부채은 24331백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,사용권자산,204204,백만원,2024Q4|재무상태표|사용권자산|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 사용권자산 | 재무상태표 | 연결재무상태표 | 사용권자산 | 백만원,2024년 4분기 연결재무상태표 기준 사용권자산은 204204백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,선급금,16911,백만원,2024Q4|재무상태표|선급금|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 선급금 | 재무상태표 | 연결재무상태표 | 선급금 | 백만원,2024년 4분기 연결재무상태표 기준 선급금은 16911백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,선급비용,50562,백만원,2024Q4|재무상태표|선급비용|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 선급비용 | 재무상태표 | 연결재무상태표 | 선급비용 | 백만원,2024년 4분기 연결재무상태표 기준 선급비용은 50562백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,순확정급여부채,304997,백만원,2024Q4|재무상태표|순확정급여부채|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 순확정급여부채 | 재무상태표 | 연결재무상태표 | 순확정급여부채 | 백만원,2024년 4분기 연결재무상태표 기준 순확정급여부채은 304997백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,순확정급여자산,9760,백만원,2024Q4|재무상태표|순확정급여자산|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 순확정급여자산 | 재무상태표 | 연결재무상태표 | 순확정급여자산 | 백만원,2024년 4분기 연결재무상태표 기준 순확정급여자산은 9760백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,영업권,1012560,백만원,2024Q4|재무상태표|영업권|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 영업권 | 재무상태표 | 연결재무상태표 | 영업권 | 백만원,2024년 4분기 연결재무상태표 기준 영업권은 1012560백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,유동부채,3230859,백만원,2024Q4|재무상태표|유동부채|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 유동부채 | 재무상태표 | 연결재무상태표 | 유동부채 | current liabilities | 백만원,2024년 4분기 연결재무상태표 기준 유동부채은 3230859백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,유동성사채,319910,백만원,2024Q4|재무상태표|유동성사채|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 유동성사채 | 재무상태표 | 연결재무상태표 | 유동성사채 | 백만원,2024년 4분기 연결재무상태표 기준 유동성사채은 319910백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,유동성장기차입금,150081,백만원,2024Q4|재무상태표|유동성장기차입금|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 유동성장기차입금 | 재무상태표 | 연결재무상태표 | 유동성장기차입금 | 백만원,2024년 4분기 연결재무상태표 기준 유동성장기차입금은 150081백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,유동자산,3994488,백만원,2024Q4|재무상태표|유동자산|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 유동자산 | 재무상태표 | 연결재무상태표 | 유동자산 | current assets | 백만원,2024년 4분기 연결재무상태표 기준 유동자산은 3994488백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,유동충당부채,32737,백만원,2024Q4|재무상태표|유동충당부채|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 유동충당부채 | 재무상태표 | 연결재무상태표 | 유동충당부채 | 백만원,2024년 4분기 연결재무상태표 기준 유동충당부채은 32737백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,유형자산,3525478,백만원,2024Q4|재무상태표|유형자산|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 유형자산 | 재무상태표 | 연결재무상태표 | 유형자산 | 백만원,2024년 4분기 연결재무상태표 기준 유형자산은 3525478백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,이연법인세부채,430852,백만원,2024Q4|재무상태표|이연법인세부채|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 이연법인세부채 | 재무상태표 | 연결재무상태표 | 이연법인세부채 | 백만원,2024년 4분기 연결재무상태표 기준 이연법인세부채은 430852백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,이연법인세자산,18341,백만원,2024Q4|재무상태표|이연법인세자산|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 이연법인세자산 | 재무상태표 | 연결재무상태표 | 이연법인세자산 | 백만원,2024년 4분기 연결재무상태표 기준 이연법인세자산은 18341백만원이며 기준일은 2024-12-31입니다.
2024-12-31,2024,Q4,2024 Q4,재무상태표,연결재무상태표,이익잉여금,5166037,백만원,2024Q4|재무상태표|이익잉여금|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 이익잉여금 | 재무상태표 | 연결재무상태표 | 이익잉여금 | 백만원,2024년 4분기 연결재무상태표 기준 이익잉여금은 5166037백만원이며 기준일은 2024-12-31입니다.
