회사,데이터구분,기준일,연도,분기,기간표준,구분1,구분2,항목,수치,단위,fact_text,keyword_text
KCC,감가상각비,2025-03-31,2025,Q1,2025 Q1,전사,,건자재,8607.0,백만원,"KCC 2025년 1분기 전사 건자재은 8,607백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 감가상각비입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 감가상각비 | depreciation | 전사 | 회사 전체 | 건자재 | 백만원
KCC,감가상각비,2025-03-31,2025,Q1,2025 Q1,전사,,기타,25314.0,백만원,"KCC 2025년 1분기 전사 기타은 25,314백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 감가상각비입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 감가상각비 | depreciation | 전사 | 회사 전체 | 기타 | 백만원
KCC,감가상각비,2025-03-31,2025,Q1,2025 Q1,전사,,도료,7696.0,백만원,"KCC 2025년 1분기 전사 도료은 7,696백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 감가상각비입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 감가상각비 | depreciation | 전사 | 회사 전체 | 도료 | 백만원
KCC,감가상각비,2025-03-31,2025,Q1,2025 Q1,전사,,실리콘,66281.0,백만원,"KCC 2025년 1분기 전사 실리콘은 66,281백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 감가상각비입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 감가상각비 | depreciation | 전사 | 회사 전체 | 실리콘 | 백만원
KCC,감가상각비,2025-03-31,2025,Q1,2025 Q1,전사,,합계,107900.0,백만원,"KCC 2025년 1분기 전사 합계은 107,900백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 감가상각비입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 감가상각비 | depreciation | 전사 | 회사 전체 | 합계 | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,건자재,매출액,매출액,232274.0,백만원,"KCC 2025년 1분기 건자재 매출액 매출액은 232,274백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 건자재 | 건재 | 건자재사업부 | 매출액 | 매출 | sales | revenue | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,건자재,영업이익,QoQ(%),-32.0,%,KCC 2025년 1분기 건자재 영업이익 QoQ(%)은 -32%입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 건자재 | 건재 | 건자재사업부 | 영업이익 | QoQ(%) | %
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,건자재,영업이익,YoY(%),-47.0,%,KCC 2025년 1분기 건자재 영업이익 YoY(%)은 -47%입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 건자재 | 건재 | 건자재사업부 | 영업이익 | YoY(%) | %
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,건자재,영업이익,영업이익,23742.0,백만원,"KCC 2025년 1분기 건자재 영업이익 영업이익은 23,742백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 건자재 | 건재 | 건자재사업부 | 영업이익 | operating profit | operating income | 영업이익률 | operating margin | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,건자재,영업이익,영업이익률(%),10.0,%,KCC 2025년 1분기 건자재 영업이익 영업이익률(%)은 10%입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 건자재 | 건재 | 건자재사업부 | 영업이익 | 영업이익률(%) | operating profit | operating income | 영업이익률 | operating margin | %
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,기타,매출액,매출액,135378.0,백만원,"KCC 2025년 1분기 기타 매출액 매출액은 135,378백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 기타 | 기타사업부 | 매출액 | 매출 | sales | revenue | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,기타,영업이익,영업이익,-4403.0,백만원,"KCC 2025년 1분기 기타 영업이익 영업이익은 -4,403백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 기타 | 기타사업부 | 영업이익 | operating profit | operating income | 영업이익률 | operating margin | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,기타,영업이익,영업이익률(%),-3.0,%,KCC 2025년 1분기 기타 영업이익 영업이익률(%)은 -3%입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 기타 | 기타사업부 | 영업이익 | 영업이익률(%) | operating profit | operating income | 영업이익률 | operating margin | %
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,도료,매출액,매출액,457571.0,백만원,"KCC 2025년 1분기 도료 매출액 매출액은 457,571백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 도료 | 도료사업부 | 매출액 | 매출 | sales | revenue | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,도료,영업이익,QoQ(%),41.0,%,KCC 2025년 1분기 도료 영업이익 QoQ(%)은 41%입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 도료 | 도료사업부 | 영업이익 | QoQ(%) | %
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,도료,영업이익,YoY(%),2.0,%,KCC 2025년 1분기 도료 영업이익 YoY(%)은 2%입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 도료 | 도료사업부 | 영업이익 | YoY(%) | %
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,도료,영업이익,영업이익,55922.0,백만원,"KCC 2025년 1분기 도료 영업이익 영업이익은 55,922백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 도료 | 도료사업부 | 영업이익 | operating profit | operating income | 영업이익률 | operating margin | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,도료,영업이익,영업이익률(%),12.0,%,KCC 2025년 1분기 도료 영업이익 영업이익률(%)은 12%입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 도료 | 도료사업부 | 영업이익 | 영업이익률(%) | operating profit | operating income | 영업이익률 | operating margin | %
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,실리콘,매출액,매출액,774082.0,백만원,"KCC 2025년 1분기 실리콘 매출액 매출액은 774,082백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 실리콘 | 실리콘사업부 | 매출액 | 매출 | sales | revenue | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,실리콘,영업이익,QoQ(%),-21.0,%,KCC 2025년 1분기 실리콘 영업이익 QoQ(%)은 -21%입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 실리콘 | 실리콘사업부 | 영업이익 | QoQ(%) | %
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,실리콘,영업이익,YoY(%),651.0,%,KCC 2025년 1분기 실리콘 영업이익 YoY(%)은 651%입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 실리콘 | 실리콘사업부 | 영업이익 | YoY(%) | %
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,실리콘,영업이익,영업이익,20597.0,백만원,"KCC 2025년 1분기 실리콘 영업이익 영업이익은 20,597백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 실리콘 | 실리콘사업부 | 영업이익 | operating profit | operating income | 영업이익률 | operating margin | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,실리콘,영업이익,영업이익률(%),3.0,%,KCC 2025년 1분기 실리콘 영업이익 영업이익률(%)은 3%입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 실리콘 | 실리콘사업부 | 영업이익 | 영업이익률(%) | operating profit | operating income | 영업이익률 | operating margin | %
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,연결조정,영업이익,영업이익,7586.0,백만원,"KCC 2025년 1분기 연결조정 영업이익 영업이익은 7,586백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 연결조정 | 영업이익 | operating profit | operating income | 영업이익률 | operating margin | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,전사(공통),당기순이익,QoQ(%),-147.0,%,KCC 2025년 1분기 전사(공통) 당기순이익 QoQ(%)은 -147%입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | QoQ(%) | %
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,전사(공통),당기순이익,당기순이익,-78987.0,백만원,"KCC 2025년 1분기 전사(공통) 당기순이익 당기순이익은 -78,987백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | 순이익 | net income | net profit | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,전사(공통),당기순이익,당기순이익,123037.0,백만원,"KCC 2025년 1분기 전사(공통) 당기순이익 당기순이익은 123,037백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | 순이익 | net income | net profit | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,전사(공통),당기순이익,당기순이익,44050.0,백만원,"KCC 2025년 1분기 전사(공통) 당기순이익 당기순이익은 44,050백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | 순이익 | net income | net profit | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,전사(공통),당기순이익,당기순익률(%),3.0,%,KCC 2025년 1분기 전사(공통) 당기순이익 당기순익률(%)은 3%입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | 당기순익률(%) | %
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,전사(공통),당기순이익,매출액(기종속),825223.0,백만원,"KCC 2025년 1분기 전사(공통) 당기순이익 매출액(기종속)은 825,223백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | 매출액(기종속) | 매출 | sales | revenue | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,전사(공통),당기순이익,실리콘(매출액),774082.0,백만원,"KCC 2025년 1분기 전사(공통) 당기순이익 실리콘(매출액)은 774,082백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | 실리콘(매출액) | 매출 | sales | revenue | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,전사(공통),당기순이익,실리콘매출비중,0.0,백만원,KCC 2025년 1분기 전사(공통) 당기순이익 실리콘매출비중은 0백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | 실리콘매출비중 | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,전사(공통),당기순이익,실리콘매출비중(1H),0.0,백만원,KCC 2025년 1분기 전사(공통) 당기순이익 실리콘매출비중(1H)은 0백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | 실리콘매출비중(1H) | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,전사(공통),당기순이익,영업이익(기종속),82847.0,백만원,"KCC 2025년 1분기 전사(공통) 당기순이익 영업이익(기종속)은 82,847백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | 영업이익(기종속) | 영업이익 | operating profit | operating income | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,전사(공통),당기순이익,지배순이익,-78987.0,백만원,"KCC 2025년 1분기 전사(공통) 당기순이익 지배순이익은 -78,987백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | 지배순이익 | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,전사(공통),매출액,QoQ(%),-4.0,%,KCC 2025년 1분기 전사(공통) 매출액 QoQ(%)은 -4%입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 매출액 | QoQ(%) | %
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,전사(공통),매출액,YoY(%),1.0,%,KCC 2025년 1분기 전사(공통) 매출액 YoY(%)은 1%입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 매출액 | YoY(%) | %
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,전사(공통),매출액,매출액,1599305.0,백만원,"KCC 2025년 1분기 전사(공통) 매출액 매출액은 1,599,305백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 매출액 | 매출 | sales | revenue | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,전사(공통),영업이익,QoQ(%),5.0,%,KCC 2025년 1분기 전사(공통) 영업이익 QoQ(%)은 5%입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 영업이익 | QoQ(%) | %
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,전사(공통),영업이익,YoY(%),-3.0,%,KCC 2025년 1분기 전사(공통) 영업이익 YoY(%)은 -3%입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 영업이익 | YoY(%) | %
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,전사(공통),영업이익,영업이익,103444.0,백만원,"KCC 2025년 1분기 전사(공통) 영업이익 영업이익은 103,444백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 영업이익 | operating profit | operating income | 영업이익률 | operating margin | 백만원
KCC,부문정보,2025-03-31,2025,Q1,2025 Q1,전사(공통),영업이익,영업이익률(%),6.0,%,KCC 2025년 1분기 전사(공통) 영업이익 영업이익률(%)은 6%입니다. 기준일은 2025-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 영업이익 | 영업이익률(%) | operating profit | operating income | 영업이익률 | operating margin | %
KCC,연결손익계산서,2025-03-31,2025,Q1,2025 Q1,전사,연결손익계산서,금융수익,179436.0,백만원,"KCC 2025년 1분기 전사 연결손익계산서 금융수익은 179,436백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 금융수익 | 백만원
KCC,연결손익계산서,2025-03-31,2025,Q1,2025 Q1,전사,연결손익계산서,금융원가,-230105.0,백만원,"KCC 2025년 1분기 전사 연결손익계산서 금융원가은 -230,105백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 금융원가 | 백만원
KCC,연결손익계산서,2025-03-31,2025,Q1,2025 Q1,전사,연결손익계산서,기본주당손익 (단위 : 원),5990.0,백만원,"KCC 2025년 1분기 전사 연결손익계산서 기본주당손익 (단위 : 원)은 5,990백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 기본주당손익 (단위 : 원) | 백만원
KCC,연결손익계산서,2025-03-31,2025,Q1,2025 Q1,전사,연결손익계산서,기타손실,-27922.0,백만원,"KCC 2025년 1분기 전사 연결손익계산서 기타손실은 -27,922백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 기타손실 | 백만원
KCC,연결손익계산서,2025-03-31,2025,Q1,2025 Q1,전사,연결손익계산서,기타영업외손익,16522.0,백만원,"KCC 2025년 1분기 전사 연결손익계산서 기타영업외손익은 16,522백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 기타영업외손익 | 백만원
KCC,연결손익계산서,2025-03-31,2025,Q1,2025 Q1,전사,연결손익계산서,기타이익,44443.0,백만원,"KCC 2025년 1분기 전사 연결손익계산서 기타이익은 44,443백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 기타이익 | 백만원
KCC,연결손익계산서,2025-03-31,2025,Q1,2025 Q1,전사,연결손익계산서,기타포괄손익,1016411.0,백만원,"KCC 2025년 1분기 전사 연결손익계산서 기타포괄손익은 1,016,411백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 기타포괄손익 | 백만원
KCC,연결손익계산서,2025-03-31,2025,Q1,2025 Q1,전사,연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),-2269.0,백만원,"KCC 2025년 1분기 전사 연결손익계산서 기타포괄손익-공정가치측정 금융자산평가이익(손실)은 -2,269백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 백만원
KCC,연결손익계산서,2025-03-31,2025,Q1,2025 Q1,전사,연결손익계산서,당기순손익,44050.0,백만원,"KCC 2025년 1분기 전사 연결손익계산서 당기순손익은 44,050백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 당기순손익 | 백만원
KCC,연결손익계산서,2025-03-31,2025,Q1,2025 Q1,전사,연결손익계산서,매출액,1599305.0,백만원,"KCC 2025년 1분기 전사 연결손익계산서 매출액은 1,599,305백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 매출액 | 매출 | sales | revenue | 백만원
KCC,연결손익계산서,2025-03-31,2025,Q1,2025 Q1,전사,연결손익계산서,매출원가,1204396.0,백만원,"KCC 2025년 1분기 전사 연결손익계산서 매출원가은 1,204,396백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 매출원가 | 백만원
KCC,연결손익계산서,2025-03-31,2025,Q1,2025 Q1,전사,연결손익계산서,매출총이익,394909.0,백만원,"KCC 2025년 1분기 전사 연결손익계산서 매출총이익은 394,909백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 매출총이익 | 백만원
KCC,연결손익계산서,2025-03-31,2025,Q1,2025 Q1,전사,연결손익계산서,법인세비용(수익),31345.0,백만원,"KCC 2025년 1분기 전사 연결손익계산서 법인세비용(수익)은 31,345백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 법인세비용(수익) | 백만원
KCC,연결손익계산서,2025-03-31,2025,Q1,2025 Q1,전사,연결손익계산서,법인세비용차감전순손익,75395.0,백만원,"KCC 2025년 1분기 전사 연결손익계산서 법인세비용차감전순손익은 75,395백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 법인세비용차감전순손익 | 백만원
KCC,연결손익계산서,2025-03-31,2025,Q1,2025 Q1,전사,연결손익계산서,순금융손익,-50670.0,백만원,"KCC 2025년 1분기 전사 연결손익계산서 순금융손익은 -50,670백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 순금융손익 | 백만원
KCC,연결손익계산서,2025-03-31,2025,Q1,2025 Q1,전사,연결손익계산서,영업이익,103444.0,백만원,"KCC 2025년 1분기 전사 연결손익계산서 영업이익은 103,444백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 영업이익 | operating profit | operating income | 영업이익률 | operating margin | 백만원
KCC,연결손익계산서,2025-03-31,2025,Q1,2025 Q1,전사,연결손익계산서,재평가이익,907418.0,백만원,"KCC 2025년 1분기 전사 연결손익계산서 재평가이익은 907,418백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 재평가이익 | 백만원
KCC,연결손익계산서,2025-03-31,2025,Q1,2025 Q1,전사,연결손익계산서,지배기업소유주지분,1060461.0,백만원,"KCC 2025년 1분기 전사 연결손익계산서 지배기업소유주지분은 1,060,461백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 지배기업소유주지분 | 백만원
KCC,연결손익계산서,2025-03-31,2025,Q1,2025 Q1,전사,연결손익계산서,지배기업소유주지분,44050.0,백만원,"KCC 2025년 1분기 전사 연결손익계산서 지배기업소유주지분은 44,050백만원입니다. 기준일은 2025-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2025 | 2025년 | Q1 | 1분기 | 2025-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 지배기업소유주지분 | 백만원
