회사,데이터구분,기준일,연도,분기,기간표준,구분1,구분2,항목,수치,단위,fact_text,keyword_text
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,기타,매출액,매출액,125236.0,백만원,"KCC 2023년 1분기 기타 매출액 매출액은 125,236백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 기타 | 기타사업부 | 매출액 | 매출 | sales | revenue | 백만원
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,기타,영업이익,영업이익,-1815.0,백만원,"KCC 2023년 1분기 기타 영업이익 영업이익은 -1,815백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 기타 | 기타사업부 | 영업이익 | operating profit | operating income | 영업이익률 | operating margin | 백만원
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,기타,영업이익,영업이익률(%),-1.0,%,KCC 2023년 1분기 기타 영업이익 영업이익률(%)은 -1%입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 기타 | 기타사업부 | 영업이익 | 영업이익률(%) | operating profit | operating income | 영업이익률 | operating margin | %
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,도료,매출액,매출액,346911.0,백만원,"KCC 2023년 1분기 도료 매출액 매출액은 346,911백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 도료 | 도료사업부 | 매출액 | 매출 | sales | revenue | 백만원
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,도료,영업이익,QoQ(%),109.0,%,KCC 2023년 1분기 도료 영업이익 QoQ(%)은 109%입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 도료 | 도료사업부 | 영업이익 | QoQ(%) | %
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,도료,영업이익,YoY(%),201.0,%,KCC 2023년 1분기 도료 영업이익 YoY(%)은 201%입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 도료 | 도료사업부 | 영업이익 | YoY(%) | %
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,도료,영업이익,영업이익,20963.0,백만원,"KCC 2023년 1분기 도료 영업이익 영업이익은 20,963백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 도료 | 도료사업부 | 영업이익 | operating profit | operating income | 영업이익률 | operating margin | 백만원
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,도료,영업이익,영업이익률(%),6.0,%,KCC 2023년 1분기 도료 영업이익 영업이익률(%)은 6%입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 도료 | 도료사업부 | 영업이익 | 영업이익률(%) | operating profit | operating income | 영업이익률 | operating margin | %
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,실리콘,매출액,매출액,804007.0,백만원,"KCC 2023년 1분기 실리콘 매출액 매출액은 804,007백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 실리콘 | 실리콘사업부 | 매출액 | 매출 | sales | revenue | 백만원
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,실리콘,영업이익,QoQ(%),-9.0,%,KCC 2023년 1분기 실리콘 영업이익 QoQ(%)은 -9%입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 실리콘 | 실리콘사업부 | 영업이익 | QoQ(%) | %
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,실리콘,영업이익,YoY(%),-88.0,%,KCC 2023년 1분기 실리콘 영업이익 YoY(%)은 -88%입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 실리콘 | 실리콘사업부 | 영업이익 | YoY(%) | %
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,실리콘,영업이익,영업이익,13222.0,백만원,"KCC 2023년 1분기 실리콘 영업이익 영업이익은 13,222백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 실리콘 | 실리콘사업부 | 영업이익 | operating profit | operating income | 영업이익률 | operating margin | 백만원
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,실리콘,영업이익,영업이익률(%),2.0,%,KCC 2023년 1분기 실리콘 영업이익 영업이익률(%)은 2%입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 실리콘 | 실리콘사업부 | 영업이익 | 영업이익률(%) | operating profit | operating income | 영업이익률 | operating margin | %
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,연결조정,영업이익,영업이익,8423.0,백만원,"KCC 2023년 1분기 연결조정 영업이익 영업이익은 8,423백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 연결조정 | 영업이익 | operating profit | operating income | 영업이익률 | operating margin | 백만원
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,전사(공통),당기순이익,당기순이익,-15452.0,백만원,"KCC 2023년 1분기 전사(공통) 당기순이익 당기순이익은 -15,452백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | 순이익 | net income | net profit | 백만원
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,전사(공통),당기순이익,당기순이익,-59086.0,백만원,"KCC 2023년 1분기 전사(공통) 당기순이익 당기순이익은 -59,086백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | 순이익 | net income | net profit | 백만원
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,전사(공통),당기순이익,당기순이익,55562.0,백만원,"KCC 2023년 1분기 전사(공통) 당기순이익 당기순이익은 55,562백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | 순이익 | net income | net profit | 백만원
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,전사(공통),당기순이익,당기순익률(%),-1.0,%,KCC 2023년 1분기 전사(공통) 당기순이익 당기순익률(%)은 -1%입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | 당기순익률(%) | %
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,전사(공통),당기순이익,지배순이익,8137.0,백만원,"KCC 2023년 1분기 전사(공통) 당기순이익 지배순이익은 8,137백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 당기순이익 | 지배순이익 | 백만원
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,전사(공통),매출액,QoQ(%),-5.0,%,KCC 2023년 1분기 전사(공통) 매출액 QoQ(%)은 -5%입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 매출액 | QoQ(%) | %
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,전사(공통),매출액,YoY(%),-4.0,%,KCC 2023년 1분기 전사(공통) 매출액 YoY(%)은 -4%입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 매출액 | YoY(%) | %
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,전사(공통),매출액,매출액,1564943.0,백만원,"KCC 2023년 1분기 전사(공통) 매출액 매출액은 1,564,943백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 매출액 | 매출 | sales | revenue | 백만원
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,전사(공통),영업이익,QoQ(%),32.0,%,KCC 2023년 1분기 전사(공통) 영업이익 QoQ(%)은 32%입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 영업이익 | QoQ(%) | %
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,전사(공통),영업이익,YoY(%),-49.0,%,KCC 2023년 1분기 전사(공통) 영업이익 YoY(%)은 -49%입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 영업이익 | YoY(%) | %
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,전사(공통),영업이익,영업이익,75828.0,백만원,"KCC 2023년 1분기 전사(공통) 영업이익 영업이익은 75,828백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 영업이익 | operating profit | operating income | 영업이익률 | operating margin | 백만원
KCC,부문정보,2023-03-31,2023,Q1,2023 Q1,전사(공통),영업이익,영업이익률(%),5.0,%,KCC 2023년 1분기 전사(공통) 영업이익 영업이익률(%)은 5%입니다. 기준일은 2023-03-31이며 데이터 구분은 부문정보입니다.,KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 부문정보 | 사업부 | 세그먼트 | segment | 전사(공통) | 회사 전체 | 전사 | 영업이익 | 영업이익률(%) | operating profit | operating income | 영업이익률 | operating margin | %
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,금융수익,194455.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 금융수익은 194,455백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 금융수익 | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,금융원가,-231216.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 금융원가은 -231,216백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 금융원가 | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,기본주당손익 (단위 : 원),1106.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 기본주당손익 (단위 : 원)은 1,106백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 기본주당손익 (단위 : 원) | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,기타손실,-27284.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 기타손실은 -27,284백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 기타손실 | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,기타영업외손익,3451.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 기타영업외손익은 3,451백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 기타영업외손익 | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,기타이익,30736.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 기타이익은 30,736백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 기타이익 | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,기타포괄손익,49445.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 기타포괄손익은 49,445백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 기타포괄손익 | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),1170.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 기타포괄손익-공정가치측정 금융자산평가이익(손실)은 1,170백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,당기순손익,-15452.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 당기순손익은 -15,452백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 당기순손익 | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,매출액,1564943.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 매출액은 1,564,943백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 매출액 | 매출 | sales | revenue | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,매출원가,1251543.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 매출원가은 1,251,543백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 매출원가 | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,매출총이익,313399.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 매출총이익은 313,399백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 매출총이익 | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,법인세비용(수익),43537.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 법인세비용(수익)은 43,537백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 법인세비용(수익) | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,법인세비용차감전순손익,28085.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 법인세비용차감전순손익은 28,085백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 법인세비용차감전순손익 | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,비지배지분,-19108.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 비지배지분은 -19,108백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 비지배지분 | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,비지배지분,-23589.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 비지배지분은 -23,589백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 비지배지분 | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,순금융손익,-36761.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 순금융손익은 -36,761백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 순금융손익 | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,영업이익,75828.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 영업이익은 75,828백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 영업이익 | operating profit | operating income | 영업이익률 | operating margin | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,지배기업소유주지분,53101.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 지배기업소유주지분은 53,101백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 지배기업소유주지분 | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,지배기업소유주지분,8137.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 지배기업소유주지분은 8,137백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 지배기업소유주지분 | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,지분법손익,-14433.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 지분법손익은 -14,433백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 지분법손익 | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,지분법이익잉여금 ?,-634.0,백만원,KCC 2023년 1분기 전사 연결손익계산서 지분법이익잉여금 ?은 -634백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.,KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 지분법이익잉여금 ? | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,지분법자본변동?,11297.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 지분법자본변동?은 11,297백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 지분법자본변동? | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,총포괄손익,33993.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 총포괄손익은 33,993백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 총포괄손익 | 백만원
KCC,연결손익계산서,2023-03-31,2023,Q1,2023 Q1,전사,연결손익계산서,판매비와관리비,237572.0,백만원,"KCC 2023년 1분기 전사 연결손익계산서 판매비와관리비은 237,572백만원입니다. 기준일은 2023-03-31이며 데이터 구분은 연결손익계산서입니다.",KCC | 2023 | 2023년 | Q1 | 1분기 | 2023-03-31 | 연결손익계산서 | 손익계산서 | P&L | income statement | 전사 | 회사 전체 | 판매비와관리비 | 판관비 총액 | total SG&A | 백만원
