기준일,연도,분기,기간표준,데이터구분,구분,항목,수치,단위,search_tag,search_text,fact_text
2025-12-31,2025,4분기(순분기),2025년 4분기(순분기),연결손익계산서,연결손익계산서,지분법손익,-4864,백만원,2025년4분기_순분기|연결손익계산서|지분법손익|백만원,2025년 4분기(순분기) | 2025년 4Q 순분기 | 2025-12-31 기준 지분법손익 | 연결손익계산서 | 순분기 | 지분법손익 | 백만원,2025년 4분기(순분기) 연결손익계산서 기준 지분법손익은(는) -4864백만원입니다.
2025-12-31,2025,4분기(순분기),2025년 4분기(순분기),연결손익계산서,연결손익계산서,지분법이익잉여금,6796,백만원,2025년4분기_순분기|연결손익계산서|지분법이익잉여금|백만원,2025년 4분기(순분기) | 2025년 4Q 순분기 | 2025-12-31 기준 지분법이익잉여금 | 연결손익계산서 | 순분기 | 지분법이익잉여금 | 백만원,2025년 4분기(순분기) 연결손익계산서 기준 지분법이익잉여금은(는) 6796백만원입니다.
2025-12-31,2025,4분기(순분기),2025년 4분기(순분기),연결손익계산서,연결손익계산서,지분법자본변동,285,백만원,2025년4분기_순분기|연결손익계산서|지분법자본변동|백만원,2025년 4분기(순분기) | 2025년 4Q 순분기 | 2025-12-31 기준 지분법자본변동 | 연결손익계산서 | 순분기 | 지분법자본변동 | 백만원,2025년 4분기(순분기) 연결손익계산서 기준 지분법자본변동은(는) 285백만원입니다.
2025-12-31,2025,4분기(순분기),2025년 4분기(순분기),연결손익계산서,연결손익계산서,지분법자본변동,2915,백만원,2025년4분기_순분기|연결손익계산서|지분법자본변동|백만원,2025년 4분기(순분기) | 2025년 4Q 순분기 | 2025-12-31 기준 지분법자본변동 | 연결손익계산서 | 순분기 | 지분법자본변동 | 백만원,2025년 4분기(순분기) 연결손익계산서 기준 지분법자본변동은(는) 2915백만원입니다.
2025-12-31,2025,4분기(순분기),2025년 4분기(순분기),연결손익계산서,연결손익계산서,총포괄손익,373739,백만원,2025년4분기_순분기|연결손익계산서|총포괄손익|백만원,2025년 4분기(순분기) | 2025년 4Q 순분기 | 2025-12-31 기준 총포괄손익 | 연결손익계산서 | 순분기 | 총포괄손익 | 백만원,2025년 4분기(순분기) 연결손익계산서 기준 총포괄손익은(는) 373739백만원입니다.
2025-12-31,2025,4분기(순분기),2025년 4분기(순분기),연결손익계산서,연결손익계산서,판매비와관리비,322188,백만원,2025년4분기_순분기|연결손익계산서|판매비와관리비|백만원,2025년 4분기(순분기) | 2025년 4Q 순분기 | 2025-12-31 기준 판매비와관리비 | 연결손익계산서 | 순분기 | 판매비와관리비 | 백만원,2025년 4분기(순분기) 연결손익계산서 기준 판매비와관리비은(는) 322188백만원입니다.
2025-12-31,2025,4분기(순분기),2025년 4분기(순분기),연결손익계산서,연결손익계산서,해외사업장순투자위험회피,-6348,백만원,2025년4분기_순분기|연결손익계산서|해외사업장순투자위험회피|백만원,2025년 4분기(순분기) | 2025년 4Q 순분기 | 2025-12-31 기준 해외사업장순투자위험회피 | 연결손익계산서 | 순분기 | 해외사업장순투자위험회피 | 백만원,2025년 4분기(순분기) 연결손익계산서 기준 해외사업장순투자위험회피은(는) -6348백만원입니다.
2025-12-31,2025,4분기(순분기),2025년 4분기(순분기),연결손익계산서,연결손익계산서,해외사업환산손익 등,54681,백만원,2025년4분기_순분기|연결손익계산서|해외사업환산손익 등|백만원,2025년 4분기(순분기) | 2025년 4Q 순분기 | 2025-12-31 기준 해외사업환산손익 등 | 연결손익계산서 | 순분기 | 해외사업환산손익 등 | 백만원,2025년 4분기(순분기) 연결손익계산서 기준 해외사업환산손익 등은(는) 54681백만원입니다.
2025-12-31,2025,4분기(순분기),2025년 4분기(순분기),연결손익계산서,연결손익계산서,확정급여제도의 재측정요소,52117,백만원,2025년4분기_순분기|연결손익계산서|확정급여제도의 재측정요소|백만원,2025년 4분기(순분기) | 2025년 4Q 순분기 | 2025-12-31 기준 확정급여제도의 재측정요소 | 연결손익계산서 | 순분기 | 확정급여제도의 재측정요소 | 백만원,2025년 4분기(순분기) 연결손익계산서 기준 확정급여제도의 재측정요소은(는) 52117백만원입니다.
2025-12-31,2025,4분기(순분기),2025년 4분기(순분기),연결손익계산서,연결손익계산서,후속기간에 당기손익으로 재분류되는 항목,51248,백만원,2025년4분기_순분기|연결손익계산서|후속기간에 당기손익으로 재분류되는 항목|백만원,2025년 4분기(순분기) | 2025년 4Q 순분기 | 2025-12-31 기준 후속기간에 당기손익으로 재분류되는 항목 | 연결손익계산서 | 순분기 | 후속기간에 당기손익으로 재분류되는 항목 | 백만원,2025년 4분기(순분기) 연결손익계산서 기준 후속기간에 당기손익으로 재분류되는 항목은(는) 51248백만원입니다.
2025-12-31,2025,4분기(순분기),2025년 4분기(순분기),연결손익계산서,연결손익계산서,후속기간에 당기손익으로 재분류되지 않는 항목,47655,백만원,2025년4분기_순분기|연결손익계산서|후속기간에 당기손익으로 재분류되지 않는 항목|백만원,2025년 4분기(순분기) | 2025년 4Q 순분기 | 2025-12-31 기준 후속기간에 당기손익으로 재분류되지 않는 항목 | 연결손익계산서 | 순분기 | 후속기간에 당기손익으로 재분류되지 않는 항목 | 백만원,2025년 4분기(순분기) 연결손익계산서 기준 후속기간에 당기손익으로 재분류되지 않는 항목은(는) 47655백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,금융수익,2232112,백만원,2025년말|연결손익계산서|금융수익|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 금융수익 | 연결손익계산서 | 누계 | 누적 | 금융수익 | 백만원,2025년말 연결손익계산서 기준 금융수익은(는) 2232112백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,금융원가,-178824,백만원,2025년말|연결손익계산서|금융원가|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 금융원가 | 연결손익계산서 | 누계 | 누적 | 금융원가 | 백만원,2025년말 연결손익계산서 기준 금융원가은(는) -178824백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,기본주당손익,209201,원,2025년말|연결손익계산서|기본주당손익|원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 기본주당손익 | 연결손익계산서 | 누계 | 누적 | 기본주당손익 | 원,2025년말 연결손익계산서 기준 기본주당손익은(는) 209201원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,기타손실,-492957,백만원,2025년말|연결손익계산서|기타손실|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 기타손실 | 연결손익계산서 | 누계 | 누적 | 기타손실 | 백만원,2025년말 연결손익계산서 기준 기타손실은(는) -492957백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,기타영업외손익,-346517,백만원,2025년말|연결손익계산서|기타영업외손익|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 기타영업외손익 | 연결손익계산서 | 누계 | 누적 | 기타영업외손익 | 백만원,2025년말 연결손익계산서 기준 기타영업외손익은(는) -346517백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,기타이익,146438,백만원,2025년말|연결손익계산서|기타이익|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 기타이익 | 연결손익계산서 | 누계 | 누적 | 기타이익 | 백만원,2025년말 연결손익계산서 기준 기타이익은(는) 146438백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,기타포괄손익,1093568,백만원,2025년말|연결손익계산서|기타포괄손익|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 기타포괄손익 | 연결손익계산서 | 누계 | 누적 | 기타포괄손익 | 백만원,2025년말 연결손익계산서 기준 기타포괄손익은(는) 1093568백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),-3418,백만원,2025년말|연결손익계산서|기타포괄손익-공정가치측정 금융자산평가이익(손실)|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 연결손익계산서 | 누계 | 누적 | 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 백만원,2025년말 연결손익계산서 기준 기타포괄손익-공정가치측정 금융자산평가이익(손실)은(는) -3418백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,당기순손익,1538496,백만원,2025년말|연결손익계산서|당기순손익|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 당기순손익 | 연결손익계산서 | 누계 | 누적 | 당기순손익 | 백만원,2025년말 연결손익계산서 기준 당기순손익은(는) 1538496백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,매출액,6483820,백만원,2025년말|연결손익계산서|매출액|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 매출액 | 연결손익계산서 | 누계 | 누적 | 매출액 | 백만원,2025년말 연결손익계산서 기준 매출액은(는) 6483820백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,매출원가,4846350,백만원,2025년말|연결손익계산서|매출원가|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 매출원가 | 연결손익계산서 | 누계 | 누적 | 매출원가 | 백만원,2025년말 연결손익계산서 기준 매출원가은(는) 4846350백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,매출총이익,1637470,백만원,2025년말|연결손익계산서|매출총이익|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 매출총이익 | 연결손익계산서 | 누계 | 누적 | 매출총이익 | 백만원,2025년말 연결손익계산서 기준 매출총이익은(는) 1637470백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,법인세비용(수익),850333,백만원,2025년말|연결손익계산서|법인세비용(수익)|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 법인세비용(수익) | 연결손익계산서 | 누계 | 누적 | 법인세비용(수익) | 백만원,2025년말 연결손익계산서 기준 법인세비용(수익)은(는) 850333백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,법인세비용차감전순손익,2388830,백만원,2025년말|연결손익계산서|법인세비용차감전순손익|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 법인세비용차감전순손익 | 연결손익계산서 | 누계 | 누적 | 법인세비용차감전순손익 | 백만원,2025년말 연결손익계산서 기준 법인세비용차감전순손익은(는) 2388830백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,순금융손익,2303917,백만원,2025년말|연결손익계산서|순금융손익|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 순금융손익 | 연결손익계산서 | 누계 | 누적 | 순금융손익 | 백만원,2025년말 연결손익계산서 기준 순금융손익은(는) 2303917백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,영업이익,427616,백만원,2025년말|연결손익계산서|영업이익|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 영업이익 | 연결손익계산서 | 누계 | 누적 | 영업이익 | 백만원,2025년말 연결손익계산서 기준 영업이익은(는) 427616백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,재평가이익,0,백만원,2025년말|연결손익계산서|재평가이익|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 재평가이익 | 연결손익계산서 | 누계 | 누적 | 재평가이익 | 백만원,2025년말 연결손익계산서 기준 재평가이익은(는) 0백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,재평가잉여금,897100,백만원,2025년말|연결손익계산서|재평가잉여금|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 재평가잉여금 | 연결손익계산서 | 누계 | 누적 | 재평가잉여금 | 백만원,2025년말 연결손익계산서 기준 재평가잉여금은(는) 897100백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,지배기업소유주지분,3796822,백만원,2025년말|연결손익계산서|지배기업소유주지분|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 지배기업소유주지분 | 연결손익계산서 | 누계 | 누적 | 지배기업소유주지분 | 백만원,2025년말 연결손익계산서 기준 지배기업소유주지분은(는) 3796822백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,지배기업소유주지분,4170561,백만원,2025년말|연결손익계산서|지배기업소유주지분|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 지배기업소유주지분 | 연결손익계산서 | 누계 | 누적 | 지배기업소유주지분 | 백만원,2025년말 연결손익계산서 기준 지배기업소유주지분은(는) 4170561백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,지분법손익,3815,백만원,2025년말|연결손익계산서|지분법손익|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 지분법손익 | 연결손익계산서 | 누계 | 누적 | 지분법손익 | 백만원,2025년말 연결손익계산서 기준 지분법손익은(는) 3815백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,지분법이익잉여금,2968,백만원,2025년말|연결손익계산서|지분법이익잉여금|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 지분법이익잉여금 | 연결손익계산서 | 누계 | 누적 | 지분법이익잉여금 | 백만원,2025년말 연결손익계산서 기준 지분법이익잉여금은(는) 2968백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,지분법자본변동,49653,백만원,2025년말|연결손익계산서|지분법자본변동|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 지분법자본변동 | 연결손익계산서 | 누계 | 누적 | 지분법자본변동 | 백만원,2025년말 연결손익계산서 기준 지분법자본변동은(는) 49653백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,지분법자본변동,52568,백만원,2025년말|연결손익계산서|지분법자본변동|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 지분법자본변동 | 연결손익계산서 | 누계 | 누적 | 지분법자본변동 | 백만원,2025년말 연결손익계산서 기준 지분법자본변동은(는) 52568백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,총포괄손익,2632065,백만원,2025년말|연결손익계산서|총포괄손익|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 총포괄손익 | 연결손익계산서 | 누계 | 누적 | 총포괄손익 | 백만원,2025년말 연결손익계산서 기준 총포괄손익은(는) 2632065백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,판매비와관리비,1209855,백만원,2025년말|연결손익계산서|판매비와관리비|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 판매비와관리비 | 연결손익계산서 | 누계 | 누적 | 판매비와관리비 | 백만원,2025년말 연결손익계산서 기준 판매비와관리비은(는) 1209855백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,해외사업장순투자위험회피,-6348,백만원,2025년말|연결손익계산서|해외사업장순투자위험회피|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 해외사업장순투자위험회피 | 연결손익계산서 | 누계 | 누적 | 해외사업장순투자위험회피 | 백만원,2025년말 연결손익계산서 기준 해외사업장순투자위험회피은(는) -6348백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,해외사업환산손익 등,96632,백만원,2025년말|연결손익계산서|해외사업환산손익 등|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 해외사업환산손익 등 | 연결손익계산서 | 누계 | 누적 | 해외사업환산손익 등 | 백만원,2025년말 연결손익계산서 기준 해외사업환산손익 등은(는) 96632백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,확정급여제도의 재측정요소,54066,백만원,2025년말|연결손익계산서|확정급여제도의 재측정요소|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 확정급여제도의 재측정요소 | 연결손익계산서 | 누계 | 누적 | 확정급여제도의 재측정요소 | 백만원,2025년말 연결손익계산서 기준 확정급여제도의 재측정요소은(는) 54066백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,후속기간에 당기손익으로 재분류되는 항목,97245,백만원,2025년말|연결손익계산서|후속기간에 당기손익으로 재분류되는 항목|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 후속기간에 당기손익으로 재분류되는 항목 | 연결손익계산서 | 누계 | 누적 | 후속기간에 당기손익으로 재분류되는 항목 | 백만원,2025년말 연결손익계산서 기준 후속기간에 당기손익으로 재분류되는 항목은(는) 97245백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,후속기간에 당기손익으로 재분류되지 않는 항목,996324,백만원,2025년말|연결손익계산서|후속기간에 당기손익으로 재분류되지 않는 항목|백만원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 후속기간에 당기손익으로 재분류되지 않는 항목 | 연결손익계산서 | 누계 | 누적 | 후속기간에 당기손익으로 재분류되지 않는 항목 | 백만원,2025년말 연결손익계산서 기준 후속기간에 당기손익으로 재분류되지 않는 항목은(는) 996324백만원입니다.
2025-12-31,2025,연도말,2025년말,연결손익계산서,연결손익계산서,희석주당손익,209201,원,2025년말|연결손익계산서|희석주당손익|원,2025년말 | 2025년 누적 | 연도말 | 2025-12-31 기준 희석주당손익 | 연결손익계산서 | 누계 | 누적 | 희석주당손익 | 원,2025년말 연결손익계산서 기준 희석주당손익은(는) 209201원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,금융수익,656804,백만원,2024년1분기_순분기|연결손익계산서|금융수익|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 금융수익 | 연결손익계산서 | 순분기 | 금융수익 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 금융수익은(는) 656804백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,금융원가,-133758,백만원,2024년1분기_순분기|연결손익계산서|금융원가|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 금융원가 | 연결손익계산서 | 순분기 | 금융원가 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 금융원가은(는) -133758백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,기타손실,-9871,백만원,2024년1분기_순분기|연결손익계산서|기타손실|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 기타손실 | 연결손익계산서 | 순분기 | 기타손실 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 기타손실은(는) -9871백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,기타영업외손익,-258,백만원,2024년1분기_순분기|연결손익계산서|기타영업외손익|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 기타영업외손익 | 연결손익계산서 | 순분기 | 기타영업외손익 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 기타영업외손익은(는) -258백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,기타이익,9613,백만원,2024년1분기_순분기|연결손익계산서|기타이익|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 기타이익 | 연결손익계산서 | 순분기 | 기타이익 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 기타이익은(는) 9613백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,기타포괄손익,-9151,백만원,2024년1분기_순분기|연결손익계산서|기타포괄손익|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 기타포괄손익 | 연결손익계산서 | 순분기 | 기타포괄손익 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 기타포괄손익은(는) -9151백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),-508,백만원,2024년1분기_순분기|연결손익계산서|기타포괄손익-공정가치측정 금융자산평가이익(손실)|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 연결손익계산서 | 순분기 | 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 기타포괄손익-공정가치측정 금융자산평가이익(손실)은(는) -508백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,당기순손익,454911,백만원,2024년1분기_순분기|연결손익계산서|당기순손익|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 당기순손익 | 연결손익계산서 | 순분기 | 당기순손익 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 당기순손익은(는) 454911백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,매출액,1588372,백만원,2024년1분기_순분기|연결손익계산서|매출액|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 매출액 | 연결손익계산서 | 순분기 | 매출액 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 매출액은(는) 1588372백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,매출원가,1228576,백만원,2024년1분기_순분기|연결손익계산서|매출원가|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 매출원가 | 연결손익계산서 | 순분기 | 매출원가 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 매출원가은(는) 1228576백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,매출총이익,359795,백만원,2024년1분기_순분기|연결손익계산서|매출총이익|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 매출총이익 | 연결손익계산서 | 순분기 | 매출총이익 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 매출총이익은(는) 359795백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,법인세비용(수익),172151,백만원,2024년1분기_순분기|연결손익계산서|법인세비용(수익)|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 법인세비용(수익) | 연결손익계산서 | 순분기 | 법인세비용(수익) | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 법인세비용(수익)은(는) 172151백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,법인세비용차감전순손익,627062,백만원,2024년1분기_순분기|연결손익계산서|법인세비용차감전순손익|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 법인세비용차감전순손익 | 연결손익계산서 | 순분기 | 법인세비용차감전순손익 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 법인세비용차감전순손익은(는) 627062백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,비지배지분,-17274,백만원,2024년1분기_순분기|연결손익계산서|비지배지분|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 비지배지분 | 연결손익계산서 | 순분기 | 비지배지분 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 비지배지분은(는) -17274백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,비지배지분,-33825,백만원,2024년1분기_순분기|연결손익계산서|비지배지분|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 비지배지분 | 연결손익계산서 | 순분기 | 비지배지분 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 비지배지분은(는) -33825백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,순금융손익,523046,백만원,2024년1분기_순분기|연결손익계산서|순금융손익|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 순금융손익 | 연결손익계산서 | 순분기 | 순금융손익 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 순금융손익은(는) 523046백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,영업이익,106907,백만원,2024년1분기_순분기|연결손익계산서|영업이익|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 영업이익 | 연결손익계산서 | 순분기 | 영업이익 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 영업이익은(는) 106907백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,지배기업소유주지분,472184,백만원,2024년1분기_순분기|연결손익계산서|지배기업소유주지분|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 지배기업소유주지분 | 연결손익계산서 | 순분기 | 지배기업소유주지분 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 지배기업소유주지분은(는) 472184백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,지배기업소유주지분,479585,백만원,2024년1분기_순분기|연결손익계산서|지배기업소유주지분|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 지배기업소유주지분 | 연결손익계산서 | 순분기 | 지배기업소유주지분 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 지배기업소유주지분은(는) 479585백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,지분법손익,-2633,백만원,2024년1분기_순분기|연결손익계산서|지분법손익|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 지분법손익 | 연결손익계산서 | 순분기 | 지분법손익 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 지분법손익은(는) -2633백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,지분법이익잉여금,-344,백만원,2024년1분기_순분기|연결손익계산서|지분법이익잉여금|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 지분법이익잉여금 | 연결손익계산서 | 순분기 | 지분법이익잉여금 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 지분법이익잉여금은(는) -344백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,지분법자본변동,-3915,백만원,2024년1분기_순분기|연결손익계산서|지분법자본변동|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 지분법자본변동 | 연결손익계산서 | 순분기 | 지분법자본변동 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 지분법자본변동은(는) -3915백만원입니다.
2024-03-31,2024,1분기(순분기),2024년 1분기(순분기),연결손익계산서,연결손익계산서,총포괄손익,445760,백만원,2024년1분기_순분기|연결손익계산서|총포괄손익|백만원,2024년 1분기(순분기) | 2024년 1Q 순분기 | 2024-03-31 기준 총포괄손익 | 연결손익계산서 | 순분기 | 총포괄손익 | 백만원,2024년 1분기(순분기) 연결손익계산서 기준 총포괄손익은(는) 445760백만원입니다.
